,date,review,rating,isEdited,userName,title,developerResponse
520,2020-04-06 17:11:35,안녕하세요~ 저는 옛날부터 틱톡을 즐기면서 하고 있었던 평범한 한 학생입니다. 저는 어느 날과 다름 없이 틱톡을 하려고 들어갔었는데 갑자기 로그아웃이 되면서 다시 로그인을 하려니까 계정이 삭제된 걸 보았습니다. 신고받을 만한 짓을 한 것도 아니였고 규정을 어긋난 영상을 올린 것도 아니였는데 갑자기 계정이 없어져서 많이 당황하고 곤란했습니다. 빠른 시일 내에 계정 복구 부탁드립니다. 트위터로 로그인 했었고 틱톡 아이디는 dahyun._.119 였습니다.,5,False,dahyun._.119,계정 복구 부탁드려요,
521,2020-04-08 11:55:35,"업데이트가 될수록 괸찮은 점도 있는데 추천이 뜨는 방식이 너무 불공평하다고 느껴요 유명하는 사람들만 추천이 뜨니깐 저희 같은 무명들은 거의 반모자,실친들만 누루니깐 흥미가 조금씩 떨어지고 있어요ㅠ 추천을 무명도 띠워주세요 이런점 말고는 진짜 재미있고 소통이 잘되있어서 괸찮은 앱이에요 이 앱으로 친구들이랑 공감대도 향상되고 유행도 잘 따라갈수 있어서 좋아요 한가지 더 부탁 드리자면 댓글 필터가 되게 소용이 없어요 악플도 달리고 악플,듣기 않좋은 말을 걸러주는 시스템이 있으면 편하고 재미있을것 같아요 긴 글 읽어 주셔서 감사드리고 오늘 하루 행복하세요🙈🙈🥰",4,False,방탄소년단=아미,추천,
522,2020-04-03 09:29:55,업데이트 했는데 새로운 보정이 안떠요 저만 ㅠㅠㅜ,5,False,보겸만세,보정 업데이트,
523,2020-03-26 02:58:05,안녕하세요 틱톡을너무좋아하는 한학생입니다 이름을 묵은진으로활동하고있었습니다.팔로워가 쭉쭉올라가서1887?명정도까지 같죠 근데영정을당했습니다 가이드를위반했다네요 전 위반한게없는데 영상도 갑자기안되는게 많습니다 오류인가요?전 제가힘들게모은팔로워 버리고싶지않습니다 오류인지몬지 확인부탁드리고 풀어주심합니다 꼭한번이라도 답변해주세요!,5,False,제발 고쳐주새요!!,다 좋아요!!근데 갑자기영정을당했습니다,
524,2019-12-31 12:29:39,안녕 하세요 틱톡 관리자님? 제가 틱톡을 보다 못해 이렇게 글을 남깁니다. 전에 틱톡에제페토 영상 들이 너무 많았습니다. 계속 관심 없음 을 눌러도 계속 나옵니다.저또한 많은틱톡커 분들이 불편해 하고 계십니다..그래서 제페토를 틱톡에 않 올리게 해주세요.또 한가지가 있습니다. 요짐에 댓글을 보면 1월에 제페토가 영정이 됀다고 합니다.하지만 어떤 분들은 영정이 안됀다는 소리도 있습니다..제발 정확한 결과를 알려주세요.그럼 여기에서 끝내도록 하겠습니다.재미있는 틱톡을 만들어 주셔서 감사합니다..!! 그럼 안녕히 게세요.,5,False,연🥀,틱톡에 제패토가 너무 많아여..ㅠㅜ,
525,2019-09-21 10:40:45,안녕하세요 전 평범한 틱톡 유저였습니다. 영구정지를 먹기전 까지는 말이죠 전 좋아요도 50k와 팔로워4000명이 될 무렵이였습니다. 하지만 딱 그시기에 브롤스타즈라는 게임이 나왔고 한동안 전 틱톡을 들어거지 않았습니다. 그리고 어느날 틱톡을 들어갔더니 이게 왠걸! 제 계정이 사라져 있는겁니다. 그래서 수많은 방법을 사도했지만 결국 실패해서 다른계정으로 하고있습니다. 그 계정이름은 119입니다. 제 계정을 찾아주세요.,5,False,연재소설,영구정지,"{'id': 10812827, 'body': '불편을 끼쳐 드려 죄송합니다. 불편하시겠지만 앱 내에서 피드백을 보내주실 수 있습니다. 틱톡은 여러분의 피드백을 가장 중요하게 생각합니다. 여러분의 목소리를 기다리고 있겠습니다. 피드백 보내는 방법: 프로필 페이지-우측 상단 아이콘-개인 정보 및 설정 피드백 보내기', 'modified': '2019-09-22T03:59:10Z'}"
526,2019-07-29 07:25:56,"안녕하세용! 지금 현제 틱톡을 쓰고있는 사람입니다.
틱톡에 2018년 4월달쯤 부터 시작했는데영
언제 올렸는지 시간이 없어서 불편합니다!
그리고 아이폰 유저와 안드로이드 유저들이 업데이트가 다르게 되더라고요 그래서 같이 업데이트 해주셨으면 합니다! 감사합니댱",5,False,애플 쥬희,언제 올렸는지 알수있게해주세요,"{'id': 9910768, 'body': '좋은 의견 감사드립니다. 하루빨리 실현할 수 있도록 노력하겠습니다. 감사합니다.', 'modified': '2019-07-30T04:21:13Z'}"
527,2019-03-02 14:45:48,제가 틱톡 찍는건 아니지만 엄청 좋아하는 유저에요 ! 팔로잉도 되게많이해놓고 하루에도 한 한시간 두시간은 틱톡보는것같아요 매력있는분들도 너무 많으신데 요즘 틱톡에서 나오는 스티커들이 너무 예뻐서요 사진찍는 기능만들어주신다면 감사하겠습니다 ㅜ̄̈ㅜ̄̈ 틱톡이 영상올리는 앱이라 주제랑 조금 벗어날수도 있다는 생각을 해봤는데 다른 틱톡커분들도 비슷한 생각을 하시고 틱톡 카메라 너무 잘만들어주셔서 제일 예쁘게나오거든요 ㅜ̄̈ㅜ̄̈,5,False,체지우,사진찍는 기능 추가해주시면 감사하겠습니다,
528,2018-03-02 08:17:53,"틱톡을 사람들이 많이 하는 이유가 있네염
틱톡 하면서 너무 재밌고 매일매일이 신나네요
진짜 짱짱이에여~~
제가 친구들하고 놀면서 이거 하는거 보고 친구들도 다 깔아서 하네여 필터도 짱이고 특수효과도 짱입니다! 이런 앱이 있는 그 자체가 정말 짱짱인듯해요~! 근데 동영상 올릴때 약간의 버그가 걸리네요 언제는 짱인 동영상 찍었는데 다 날라가버렸어요 ㅠ 그리고 광고가 좀 많이 나오는데 그거 좀 줄여주셨으면 좋겠어요!! 요 점들 고쳐주시면 진짜 짱짱짱짱짱짱짱곱하기무한 의 앱플리케이션이 될꺼에여!! 틱톡 홧팅~
>별5~<",5,False,워너원동생팬,짱짱!,
529,2023-10-08 02:22:08,안녕하세요 틱톡을 즐겨 보고 있는 사람입니다̂̈ 그런데 요즘 틱톡에 들어가보면 제 폰에는 즐찾𓇳𓂭 없습니다̂̈ 어떻게 된거죠? 전 즐 찾을 자주 쓰는 편인데 갑자기 없어지니 불편하네요.. 계발자님 답변 부탁드리겠습니다,5,False,갸며,즐찾 어디에 갔나요,
530,2023-04-01 12:06:59,대박 짱 재미있어요 제가 크리에이터예요 점점 예뻐져요 친구도 만나요 틱톡커는 모두 친구예요 이렇게 좋은 플랫폼을 만들어주셔서 감사합니다 남여노소 누구나 즐겁게 참여할 수 있어요 누구든지 환영합니다 짬짬이 들어오면 스트레스 사라져요👍👍👍🥰🥰🥰,5,False,올리브체리,tiktok 리뷰,
531,2023-01-31 00:11:37,"아니 이거 계속 4~5초만 되고 갑자기 멈춰요
관리자님 보라고 별점 5점으로 했습니다
다른앱들은 다 잘돼고 와이파이 잘돼고 저장공간많구
삭제도 해봤다가 전원도 꺼보고 지식인에도 물어봤는데 해결책이 안나오네요 아예 먹통이 되고 터치가 아예 안돼요",5,False,🙅‍♀️🎧,아니 이거,
532,2022-08-10 07:10:27,안녕하세요 저는 라이브와 영상을 즐겨보는 한 유저 입니다 일단 팔로우를 해놓으면 알람이 오잖아요 근데 해 놓았는데 왜 알람이 안 뜰까요 한지도 모르고 있었는데 알람이 자꾸 안 뜨네요ㅠㅠ 😢 그리고 라이브가 리방을 해도 계속 랙이 걸리네요 틱톡서버 문제인것 같으니 리뷰 한번 남겨봅니다😒,5,False,흑흑ㅗㅗㅗㅗㅗㅜㅜㅜㅜ,알람,
533,2022-04-30 03:43:10,안녕하세요 탁톡을 아주 잘 즐기고 있었던 사람입니다  추천도 잘 뜨고 아쉬울게 하나도 없었어요 근데 아침에 일어나고 보니 제 계정이 영구정지가 되있더라고요?  딱히 가이드위반 할 것도 없었는데 왜 이렇게 됬는지 모르겠어요 한시라도 빨리 제 계정 좀 어떻게 해주세요 제가 어떻게 키운 계정인데 그간의 노력이 한순간에 사라졌네요,5,False,김름,제 계정 정지 좀 풀어주세요,
534,2022-03-19 07:09:50,안녕하세요 틱톡 유저입니다 저는 틱톡에 재미있는영상도 많이하고 업데이트도 해가면서 틱톡이 점점더 좋아지고 있어요! 유튜브보다 틱톡을 더 많이해요!제 예전폰은 틱톡을 너무 많이봐서 잉크가 틱톡 화면이에요ㅋㅋ 많이하면 화면 위에 추천 팔로잉 이렇게 떠서 너무 웃기기도 하고 재미있었어요~! 근데 제가 그림 그리는 영상을 올리는데 하트도 많이 받았고 팔로워도 늘어서 라이브 권한을 얻었는데 자꾸 신고를 먹어요 ㅜㅜ 이부분은 고쳐주셨으면 좋겠어요!,5,False,ㅇㅋㄷㄹㅋㅌㅋㅅㅌㄹㅋㅅㅎㅅ,틱톡 좋아용,
535,2021-10-26 12:51:08,안녕하세요 저는 틱톡을 삼년 넘게 사용하고 있는데요 진짜 너무 불편한게 가끔 틱톡 들어갈때 관심사 선택 어쩌구 하는데 그거좀 없애주세요 진짜 너무 불편해서 빡칩니다.그리고 보정 자동으로 되게 하는거도 없애주세요 전 보정 안하고 싶은데 왜 보정이 자동으로 되어있는거죠?그래서 틱톡 찍을때 보정땜에 다 0으로 일일이 바꾸고 합니다.이것들 좀 없애 주세요 진ㅁ자 개빡쳐요 진짜 뭣같네요,5,False,렉 걸려요ㅠㅠㅠㅠ,아니,
536,2021-01-08 07:07:05,안녕하세요!2018년부터 재미있게한 유저입니다!하하 제가 2020년 7월달에 아이폰7 새폰을샀습니다!저는 한동안 바빠서 이제 깔았는데요..글쎄 회원가입이 안됍니다..회원가입을 누르면 생일이 먼저 나오죠!거기서 제 생일을 넣으면 계속 사용기준이 안맞는다고하네요...어서 영상을 보고싶은데..,5,False,새폰산 틱톡 유저,제발 답좀해주세요,
537,2021-01-04 10:14:16,"안녕하세요 제가 틱톡계정이 토요일랄 쯤에 강제삭제가 됬습니다. 그래서 보닌까 나이때가 안맞다고 하더라구요. 그래서 제가 주민등록증 나이 다 적었는데 왜 안된다고 하시죠? 그 계정은 엄마인 제가 관리하고 있고 영상만 올리는것은 딸이 하고 있습니다. 영상은 거의 안보여주고 있구요. 자신이 올린 것 만 보여주고 있습니다. 계정이 삭제되서 다른 계정으로 해봤는데 사람들이 무시한다고 하더라고요 그것때문에 저의 딸이 우울증에 걸렸습니다. 제가 그 계정을 관리를 하고있고 주민등록증까지 했는데도 안되네요? 
이 문제 좀 빨리 해결해 주시길 바랍니다.
저의 딸도 속상하지만 저도 딸이 속상하닌까  속상하네요.
별점이라도 드릴테닌까 제발요 저의 딸이 방에 쳐박혀 울고 있어요..",5,False,로벅스 잃은자,틱톡 계정 복구해주세요 제 나이는 틱톡을 볼 수 있는 나이입니다,
538,2020-04-21 08:07:04,"틱톡 재밌게 보고있습니다 ㅎㅎ 근데 웬 무료나눔을 하신다는 분이 나오길래 확인해봤더니 러시아에서 가입했다고 뜨지를 않나 카카ㅇㅌ 계정이나 가져갈려고 해서 쫌 그렇게요,, 계정은 라이온 피시방이라고 검색하면 나오고 이런분들만 없으면 좋을꺼 같습니당 탈퇴처리 시급해요!!",5,False,없애줘요ㅠㅠ,사기꾼 어떻게 안되나요?,
539,2020-07-17 08:44:04,"여기 틱톡앱을 쓰면 개인정보가 유출된데요 여러분
뉴스에도 떴어요 저 지울까 생각중입니다 
유튜브에 틱톡 개인정보 유출 이라고 써보세요",1,False,꿀쑤히,개인정도 유출 된다고 하던데 사실인가요,
540,2019-01-21 10:56:21,"저는 카메라와 어딜 나서는걸 좋아하는 13살 초등학생 6학년 입니다 저는 배우가 꿈입니다 하지만
연기는 어느정도 잘할수있습니다 하지만 사랑을 못받고 카메라를 좋아하지만 부끄럼이 많아 조금 걱정이 되기도 합니다 어떻게 하면 나도 자신감이 넘칠까?
한순간 제 눈에는 틱톡이 보였습니다 저는 틱톡을 시작하게 되었고 많은 사람들이 팔로우와 하트를 눌러주며 사랑을 받게 되었습니다 이렇게 저는 틱톡을 찍기위해 사람이 많은 곳에도 가고 자신감있어져
제 꿈인 배우를 되찾게 되었습니다ㅜㅜ
틱톡 정말 감사합니다ㅜㅜ",5,False,틱톡 응가은,틱톡이 있어서 행복해요ㅠ,
541,2020-04-08 15:18:11,다 좋은데... 촬영버튼을 다시 탭하여 촬영하기와 길게 눌러서 촬영하기로 나눠주시면 안될까요.. 업뎃 전엔 길게 눌러서 테크닉 찍을때 짧게 누르면 짧게 찍히는데 지금은 합쳐져서 짧게 누르면 탭하여 촬영으로 돼서 계속 찍혀요.. 그리고 굿즈는 도대체 어떻게 받는건가요..? 유명하신 분들은 이벤트 같은거 참여 잘하면 된다고 하던데 저는 2018년 부터 하면서 챌린지 유행하는거 다 했는데 하나도 못받았네요.. 틱톡 아이디는 kgb_0729 이거고 개발자님 제발 고쳐주세요 긴글 읽어주셔서 감사합니다,4,False,어ㅏ아ㅏ아ㅏㅓㅡ프우츠너아ㅑ야,다 좋은데..,
542,2018-12-15 02:00:20,"안녕하세요! 저는 틱톡을 즐기고 있는 한 플레이어입니다. 처음에는 그냥 다운로드 해보고 영상은 올리지 않고 보기만 했습니다. 친구들이 틱톡! 틱톡! 하길래 나도 하고 있다고 말했더니 영상 올릴 용기가 났습니다. 처음에는 그냥 막 자기가 아는 손가락 댄스나 이런거 하지 않고 소통만 했습니다. 이제는 셀프 염색, 핑거템포,  커플 댄스 이런 걸 다합니다. 이제 친구들에게 인싸가 돼고 아싸를 벋어나서 정말 좋습니다. 틱톡 흥해 스면 좋겠네요. 이 애플은 죽을 때까지 했으면 바라는 최고의 애플입니다. 틱톡 흥해라!!!!!!
화이팅!!!!!!",5,False,배그 모바일 짱! PUBG짱! (본명:최은성),틱톡 흥해라! 대흥민국!,
543,2023-07-10 07:29:50,"요즘 추천에 이상한 외국인 영상 , 이상한 사진 등등 이상한게 너무 많이 뜨는데.. 이거 뭐죠 진짜 겁나 짜증나고 틱톡을 볼수가 없어요.. 추천이 이상한 사진들로만 가득한데 이러명 어떻게 틱톡을 재밌게 볼수가 있나요.. 어쩔 때는 추천 원래 상태로 돌아오다 또 안되고.. 또 돌아오나 싶었더니 또 안되고 이 글 꼭 읽어주시고 꼭 고쳐주시기 바랍니다.. 틱톡을 볼수가 없네요",5,False,추천상태왜이러죠;;,요즘 틱톡 추천 상태가 왜 이러죠..?,
544,2023-09-28 12:48:02,"제목처럼 좋긴 한데 안 좋은게 딱 틱톡인 듯 해요 왜냐면 진짜 심심하거나 핸드폰 하고 싶은데 할 게 없다? 틱톡보면 진짜 1시간이고 2시간이고 10분처럼 느껴지는 게 틱톡임 ㄹㅇ.. 한 번 보면 니코틴 마냥 중독성 개 쩔어서 못 끊고요, 틱톡 보면 삶에 텅 비어있던 게 뭔가 10%라도 채워진 느낌 안 좋은건 일단 렉 너무 많이 심하게 걸려요 맨날 틱톡 끊기는 게 가장 큰 단점이 아닐까 싶네영 렉이랑 틱톡 영상 끊기는 거만 고쳐지면 거의 퍼펙트 하지 않을까 싶어요 삶의 낙이 없을 땐 틱톡 ^^",3,False,마동석이다 어쩔래,좋긴 한데 안 좋아요.,
545,2023-01-28 09:44:49,"지금 3번째?ᩚ 계속 그깔고 지우고 있습니다ㅠㅠㅠㅠ틱톡 딴 계정 만들고 싶어서 추가?ᩚ 그거 눌르는데 비밀번호를 치라고 떠요 그래서 제가 할만한거 다 쳐보고 안돼서 비밀번호 찾기하고 코드 입력하고 새비밀번호 치라길래 계속했는데 자꾸 매계변수,?ᩚ 뭐 이러고 진짜 어떡해해야하나요 너무 급해요ㅠㅠㅠㅠㅠㅠ 진짜 관리자님 아니라도 누군든 방법좀 말해주세욮ㅍㅍㅠㅠㅠ",5,False,사고 싶은게 많은 사람,누구든 좀 알려주세요ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,
546,2022-08-28 02:38:02,이렇게 차별 하지 마세요 제 계정도 삭제하고 이개 뭐하는 거에요? 진짜 이건 아닌 것 같아요 빨리 계정 다시 돌려 놓았으면 좋겠어요 아니면 신고 할게요 저번 부터 자꾸 그러는데 제가 키가 작은 거지 그렇다고 해서 계정을 없엘 필요가 있나요? 다른 사람이 열심히 영상 올려서 하는 건데 왜 자꾸 계정 없애시는 거죠? 진짜로 계정 안 돌려 주시면 고소 할게요,5,False,소이가 왔다요~!,계정 돌려 놓으세요,
547,2021-09-22 02:23:43,안녕하세요 저는 틱톡을4년동안 하고 있는 사람 입니다 요즘 제가 추천에 잘 안뜨고 그러는데 음…관리자님 추천을 뛰어 주세요 ㅠㅠ그리고 3분 권하도 참좋고 틱톡도 너무 잘 발달이 되어 좋내여 그리고 틱톡을 보면 “니야미 여기서 죽음 ㅋ”이런 영상릉 올리는 잼민이들이 있는데 저런영상들은 그냥 자동으로 가위드 위반으로 계정을 정지먹개 하면 좋을꺼 같아요ㅠㅠ😣그러면 저는 이제 틱톡 하러 가보겠습니다!빠빠,5,False,ü몰ü랑ü😊,추천을 잘뛰어주시면 좋겠어요!,
548,2022-08-08 01:29:47,안녕하세요! 틱톡을 재밌게 하고 있는데요 일어나보니 제 계정이 영구정지 됐더라구요 누군가 신고를 한것 같지만 누가 신고 한지 몰라서 화내기가 좀 그렇더라구요.. 제가 신고를 당한건지는 잘 모르겠지만 제 계정 돌려주셨으면 좋겠어요  ⸝⸝ʚ̴̶̷̆ ̯ʚ̴̶̷̆⸝⸝ 2년동안 힘들게 노력 해왔는데 단 한번에 신고에 제 계정이 정지가 돼었네요 누군가는 좋아하겠지만 저는 괭장히 슬프네요 임시저장에는 친구들과 추억이 있고 그러는데 정지가 돼면 언젠간 안풀릴수도 있고 풀릴수도 있을텐데 제가 욕도안했고 부정적인 콘텐츠도 안올렸고 제가 14세 미만인겄도 모르는데 왜 저가 정지 인지 모르겠네요 제 계정 돌려주시면 좋겠네요,4,False,yhyna,계정,
549,2021-09-16 12:59:32,지금 틱톡을 3년째 하고있는 사람인데요 틱톡 꼭 해봤으면 좋겠어욥!! 진짜 최고예요!!💗💗 근데 좀 아쉬운 점은 12세 이상만 해야한다는 것!! 그게 좀 아쉬웠어요ㅠ 저는 틱톡을 안건 11살 이었는데 12세 이상 이여서 못했었어요ㅠ 그래서 12살 부터 시작을 했답니댜💗💗틱톡 한번 깔아보세요! 엄청 잼 있어욥💗💗 전 ⭐️ 5개!!!!!💗💗💗,5,False,아잉💗,틱톡 깔아보세유!!,
550,2021-08-11 13:58:57,"제가 만든 틱톡 계정이 H 라는 이름 이거든요? 근데 하루만에 팔 1000 갔었는데 라이브 켰는데 신고받고 다음날 알람 확인해 보려고 틱톡 켰는데 계정이 없더라고요? 그날 제가 얼마나 울고불고 난리 쳤는지 모르겠네요. 제발 틱톡 깔지 마세요 여러분 까실거면 성인 되고 까세요 제발 🙏 
8.11일
갑자기 안 깔리네요? 저장공간도 괜찮은데 앱 자체가 안깔리네요. 평점 1점 드립니다",5,False,어느새 얼굴이,만 14세 아니라고 영정,
551,2020-12-27 06:14:40,관리자님 제발 부탁드리겠습니다.제가 진짜 열심히 활동하면서 많은 관심을 받고 하트와 팔로우가 많이 늘었는데 한순간에 제 노력이 파탄났어요.그 계정에서 200넘는 팔로우랑 4000이 넘는 하트를 가지고 있었는데..계삭이 되어 이제는 20을 가기도 힘들어요.그 계정 진짜 노력 많이한 계정인데 ..제발 복구 해주실 수 있을까요..?이의제기를 넣어도 계삭이 되고 복구를 해주시지 않으시네요.별 5개 드릴테니깐 계정 복구 부탁드립니다..최대한 빨리요....,5,False,김예림:),계삭 됐는데 복구 좀요,
552,2020-12-20 09:14:46,최근 틱콕 스티커가 예쁜게 너무 많고 필터도 다 예쁘구 그런데... 단점은 틱톡 스티커로 셀카를 찍을 수 없다는거예요!! 제발 틱톡 스티커로 사진 찍을 수 있늠 어플 만들어주세요!!!!!!!!!! 부탁합니다 무릎꿇을게요 ㅠㅠㅠㅠ 다른 사진 어플들보다 보정도 부자연스럽지않고 너무 예쁘게 나와서 사진 어플로 쓰고싶어요!!! 캡쳐 안해봤냐구요?? 안해봤겠어요..? 햅봤는데 옆에 편집 기능들 때문에 자르면 화질이 별로고 그러네요 ㅠㅠㅠ 제발!!! 사진 어플 만들어주세요 기다리겠습니다!,5,False,맨발의 신,제발 제발요 아 진짜 제발 ㅠㅠㅠㅠ 부탁합니다 ㅠㅠㅠ,
553,2020-09-29 13:11:47,틱톡을 볼려고 들어가니 갑자기 자기 생일을 입력하라그래서 입력했더니 나이가 안된다면서 계정을 삭제한다는데 이게 말이되나요?제가 3년 넘게 열심히 키워온계정인데 예고도 말도 제의견도없이 갑자기 계정을삭제한다고 툭던지면 어쩌라는거죠?굉장히 어이없고 당황스럽네요 제가 틱톡을 하면서 했던 모든것들을 보상해주실것도아니면서 갑자기 무턱대고 삭제해버리면 진짜 어쩌라는건지 모르겠네요,5,False,똥꼬 비비빅,뭐하자는거죠,
554,2020-09-02 00:35:26,"안녕하세요?? 틱톡한 지 1년이 된 사람입니다. 전 항상 틱톡을 즐겨봤는데 물어볼 게 있어서 이렇게 쓰게 되었습니다. 저는 영상을 찍을 때 보정을 별로 안 쓰지만 제 친구들은 보정이 업데이트가 되었는데 저는 안 됐습니다. 물론 틱톡은 업데이트가 된 상황입니다. 또한 저 뿐만이 아니라 다른 사람들도 마찬가지로 보정이 업데이트가 안 된 사람이 있습니다. 업데이트가 된 보정을 한번 써보고 싶은 마음인데 보정이 부드럽게, 얼굴형, 눈 이 세가지 보정 밖에 없습니다. 만약 보정 업데이트가 되면 영상을 찍을 때도 맘 편히 찍을 수도 있고 예쁘게 영상을 찍을 수도 있습니다. 그러니까 제가 쓴 리뷰를 읽으시고 꼭 답변 해주시기 바랍니다. 제 이야기를 끝까지 들어주셔서 감사합니다😊",5,False,니얼굴빙구,틱톡보정 업데이트가 안 됐어요😭,
555,2020-04-09 03:03:07,"안녕하세요 저도 틱톡을 찍고 보는 사람중 한 명 입니다
영상찍을 때 ‘뷰티’에 관해서 말씀 하고 싶습니다.
전 업데이트가 올라오는 종종 업데이트를 했는데 기본적으로 3개 밖에 없더라고요...어떻게 됬것인지...
해결 할 수 있나요?
더 좋은 업데이트 많이 올려주세요",5,False,apple 히스,‘뷰티’,
556,2020-02-15 15:22:50,안녕하세요 저는 틱톡을 잘 사용하고있는 한 학생 입니다 저는 틱톡을 아주 재미있게 사용하고 있어요!! 근데 제 친구들은 스티커 고정이 있는데 저만 없더라구요.. 제가 아이폰 으로 바꿀때 사실 스티커 고정이 생길줄 알고 바꾼 이유도 있거든요.. 그래서 친구들이 업데이트 하면 생길수도 있다해서 앱 스토어에 들어와서 틱톡을 검색하고 업데이트를 하려는데 업데이트가 안뜨더라구요.. 그래서 이렇게 리뷰를 써요.. 나머지는 다 좋아요!! 근데 저도 스티커 고정이 생길수는 없나요?ㅠㅠ 그래도 불편한점은 이것 밖에 없으니 별 5개 드릴게요🙂,5,False,체리맛있어좋아좋아,스티커 고정,
557,2020-01-04 01:23:16,"안녕하세요. 저는 틱톡을 사용하고 있는 우잔먕이라고 합니다. 제가 이렇게 연락드린 이유는 다름이 아니라 요즘 틱톡에 제페토라는 앱을 사용한 영상들이 추천에 많이 떠지면서 일부의 틱톡 사용자분들이 불편함을 겪고 있습니다. 이는 틱톡코리아 공식계정의 댓글만 봐도 알 수 있습니다. 이 제페토라는 앱을 이용한 영상이 추천에 많이 뜨면서 한가지 소문이 돌고 있는데요. 그 소문은 2020년 1월달에 제페토를 틱톡에 올리신 분들이 영구정지를 당한다는 소문입니다. 이 소문은 점점 빠르게 퍼져나가고 있으며, 이사실을 가지고 많은 논쟁이 펼쳐지고 있습니다. 관리자님께서는 이 소문이 더 빠르게, 더 크게 퍼지기 전에 이 소문의 사실여부를 공지해 주셨으면 합니다. 깨끗한 틱톡을 위하여서 라도 이 소문의 사실여부와, 제페토는 앞으로 어떻게 되는지 공지해 주셨으면 합니다. 이상 틱톡을 사랑하는 우잔먕이였습니다.",5,False,우잔먕,안녕하세요 우잔먕입니다,
558,2019-12-30 13:49:48,안녕하세요 틱톡관리자님 저는 틱톡을 예전부터 사용하는 사람입니다 요즘들어 제페토 영상이 많이 들어옵니다 제페토영상이 올라올때 댓글을 보면 사람들이 서로 싸웁니다 매일매일 많이 올라오는 제페토 때문에 원래의 틱톡커들을 보기 힘듭니다 모든 사람들이 참고참았지만 경고를 주어도 전혀 지키지 않습니다 끝나지않은 제페토 영상 때문에 어떤사람들은 패드립도합니다 그에 끼쳐 제페토를 올린 사람들도 대응하여 싸움이납니다 그리고 제페토영상이 많이올라온다고 했었죠 이게 틱톡인지 제페토인지 모르겠습니다 제발 관리자님 부탁이 있습니다 제발 2020년1월부터 제페토 올린 계정들을 제발 계정 정지해주세요 깔끔하고 좋은 옛날처럼 원래의 틱톡을 보고싶습니다 제발 제 말을 들어주세요 제페토 너무너무 많습니다 틱톡에서 사람들이 말하되 ‘틱톡 관리자분이 내년1월부터 제페토영정한데요 ‘ 라는데 제발 해주세요 짧은글이여도 제페토 그만하면 좋겠습니다,5,False,긍정파,틱톡 관리자님 한번만 봐주세요,
559,2019-12-25 05:35:25,"안녕하세요!! 틱톡을 자주 보고, 영상도 몇번 올리는 틱톡유저입니다☺️ 제가 이번에 틱톡 영상을 올렸는데요! 제가 올린 영상 중에서 가장 잘 나온 영상이라서 많은 사람들이 봐줬으면 좋겠다고 생각을 많이 하는 영상이고,, 제 영상이 추천에 떠서 저도 다른 틱톡 유저분들처럼 유명해지고 싶은 욕심도 생기더라구용..! 제가 찍은 틱톡 영상이 추천에 안떠서 보는 사람도 제 친구들이랑, 아는 사람 몇명이더라구요..! 그리고 어쩌다 한 번 추천에 뜨는데 뜨는 것도 잠깐이구용.. 그리고 추천에 뜨는 기준이 무엇인지 알고 싶어요..! 해시태그에 추천이라고 하면 추천에 뜨는 건지, 아니면 관리자님께서 추천에 띄워주시는지 궁금하기도 해요!! 제 영상을 추천에서 띄어주실 수 있으신 가 하는 마음에 메세지 드렸어요!!☺️ 무리한 요구였다면 죄송합니다..🙇🏻‍♀️ 그리고 추천에 뜨는 기준도 궁금하구용☺️ 마지막으로 저의 긴 글 읽어주셔서 감사합니다🥰 좋은 하루 보내세요!! 메리스리스마스🎄",5,False,좆트^^,"틱톡을 즐겁게 보고, 영상을 찍는 틱톡 유저입니다☺️",
560,2019-06-03 13:53:01,아 이번에 업뎃을 하고 나서 mv 랑 투표하는게 생겼더라구요 근데 제친구들하고 다른사람들이 다 그걸하길래 저도 할려고 찾아봤더니 mv랑 투표하는것이 없어서 친구들 휴대폰으로 어느 위치에 있는지 보고 다시 찾아봐도 없었습니다..ㅜ 혹시 오류라면 빨리 고쳐주세요 ㅜ 제 닉네임은 가위_🥀 입니다 꼭 보시고 답변 남겨주세요ㅜ,5,False,안녕하세요 나천재입니다 지니어스요,저만 이거 안뜨나요..,"{'id': 8997581, 'body': '안녕하세요, 불편을 끼쳐 드려 죄송합니다. 저희 앱을 이용하실 때 불편한 점이 있으시면 앱 내에서 피드백(개인 홈페이지-우측 상단•••-문제 피드백)을 보내주실 수 있습니다. 틱톡은 여러분의 피드백 하나하나를 중요시합니다. 감사합니다.', 'modified': '2019-06-04T04:19:03Z'}"
561,2023-10-09 15:00:58,제가 워낙 요리를 못해서 걱정하고 있었는데 틱톡을 시작해 보니 제 요리 실력이 늘어나져서 기분이 좋습니다! 그리고 틱톡을 안 시작 했을 때 그림도 실력이 떨어졌는데 틱톡 덕분인지 요즘 점점 늘어지고 있어요!❤️‍🔥❤️‍🔥 제작자님 틱톡을 만들어 주셔서 너무 감사드립니다! 제작자님을 많이 존경합니다! 다시 한번 감사드립니다!😘,5,False,틱톡 ❤️‍🔥❤️‍🔥😘,제작자님 겁나 사랑합니다❤️‍🔥❤️‍🔥,
