,date,developerResponse,review,rating,isEdited,userName,title
584,2022-12-23 11:26:47,"{'id': 33929508, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 소중한 의견 감사합니다. 보내주신 의견은 검토하여 향후 개선될 수 있도록 노력하겠습니다.보다 나은 서비스 제공을 위해\xa0 다양한 의견에 귀 기울이는 11번가가 되겠습니다. 감사합니다.\r\n', 'modified': '2022-12-26T07:01:37Z'}",각종 카테고리별로 앱 상단에 메뉴바로 표시된건 좋으나 오른쪽 아래 네모 박스 최근 본 상품이랑 11톡 가끔 잘못 눌려서 불편하구 11챗 연결 너어어어어무 느린거 개선했음 좋겠습니다,3,False,생크림라떼,11번가
585,2023-05-03 07:21:47,"{'id': 36380384, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-05-08T05:08:09Z'}",세일기간에 기프티콘 항상 유용하게 구매하고 있습니다. 사두면 쓸모가 많아서 보일때마다 구매하고 있어요,5,False,누니마마,기프티콘 살 때 유용
586,2023-04-06 09:47:42,"{'id': 35852558, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-04-10T01:35:13Z'}",고객센터 응대가 정말 친절해서 믿고 사용하는 쇼핑몰입니다. 문제해결 정말 친절하게 잘해주세요,5,False,호옹구운,11번가 앱 넘 좋아요!
587,2023-03-27 03:29:39,"{'id': 35643726, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-03-29T00:03:42Z'}",제품 종류도 다양하고 상품에 대한 설명이나 가격이 좋아서 믿고 구매할 수 있는 쇼핑몰입니다.,5,False,진진쇼핑왕,제품 종류도 다양해요
588,2023-03-09 10:47:09,"{'id': 35340764, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-03-13T00:00:20Z'}",아마존에서 필요한 물품을 너무 편하게 구입할 수 있는 플랫폼이죠.,5,False,줄거운 산보,대한민국 최고 쇼핑몰
589,2023-03-07 02:55:07,"{'id': 35301944, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-03-10T01:13:54Z'}",저 쇼핑할 때 항상 가격을 여러곳에서 비교하고 구매하는데 11번가가 대부분 저렴해서 자주 이용하는 편이에요,5,False,내별명은왜쓰래귀찮게,좋아요
590,2018-10-13 03:53:06,,"자주사용하는앱에서 특가전보이길래
유아신발 싸게삿네요 앞으로도
특가상품많이 올려주세요 😄",5,False,예담소윤엄마,11번가 유아용품 최고입니다 ^^
591,2022-12-27 01:59:11,"{'id': 34035023, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-01-02T02:04:07Z'}","자주 사용하는 11번가 앱!!
좋은제품 좋은가격에 구매할수있고, OK cashbacke등에서 쌓은 포인트도 전화해서 사용할수있어서 아주 맘에 들어요!",4,False,쭈쭈77,가격도 좋고 포인트도 쓸수있어요!
592,2020-07-17 16:52:13,"{'id': 16772596, 'body': '안녕하세요 11번가 입니다. 먼저 이용에 불편을 드려 죄송합니다.\r\n동영상 자동 재생 현상 ‘20년7월21일 오전에 수정되었습니다. 앱 재설치 또는 업데이트하시기 바라며, 만일 재설치 이후에도 동일한 이슈가 발생하실 경우 ID정보나 연락처를 voc_app@11stcorp.com 메일로 남겨주시면, 전화드려 상세한 내용 확인 후 안내드리도록 하겠습니다. 개인정보 보호를 위해 고객님의 정보는 꼭 메일로 회신 부탁드립니다. 감사합니다.\r\n', 'modified': '2020-07-21T08:06:24Z'}","동영상 자동재생 꺼놨는데 업데이트 하고나서
끔으로 설정해도 계속 자동재생이 돼요. 
와이파이시에만 동영상재생 옵션으로 바꿨다가 다시 끔으로 설정해도 똑같아요. 어플 재설치 해도 똑같구요. 
어떻게 해야하나요?",4,False,ojjj0182,동영상 자동재생 오류
593,2023-09-07 02:59:14,"{'id': 38833183, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-09-11T02:23:22Z'}",맨날 버거킹 KFC 기프티콘 세일할 때 사다가 쉑쉑기프티콘도 세일하고있어서 궁금해서 사봤습니다 잘 사용하겠습니다,5,False,쥬_쥬,좋네요 굳
594,2023-07-12 01:30:30,"{'id': 37648761, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.\n', 'modified': '2023-07-13T08:08:44Z'}",비가 하도 많이와서 에어컨으로 습기제거하려다가 한계가 있어서 제습기 하나 구매했어요 배송 빨리해준다고하니 좋네요,5,False,최은엽,배송빨라서 좋아요!!
595,2023-06-12 03:31:50,"{'id': 37088038, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.\n', 'modified': '2023-06-13T07:54:51Z'}",옛날이랑 다르게 김치도 사먹는게 더 맛있기도해서 추천받은거 구매해서 먹어봤는데 칼칼하니 맛도 좋네요.,5,False,일만봉,11번가에서 맛있는 김치 샀어요
596,2023-07-11 05:27:33,"{'id': 37641469, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-07-13T00:18:17Z'}",여름에 유독 매운게 땡기는 날이 있어가지고 주꾸미 쿠폰 써서 저렴하게 구매했습니다. 가격이 올라서 세일할 때 구매하는게 제일 저렴하네요,4,False,보리징,쿠폰있고 좋아요
597,2023-05-12 03:45:08,"{'id': 36512441, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-05-15T00:13:27Z'}",11번가 매일 출석하고 쇼핑하려고 물건들 찾아보는데 물건 종류가 진짜 많아서 좋습니다 필요했는데 뭐가 좋은지 몰랐거든요,5,False,jsianskd,쇼핑하려고 물건들 찾아보는데
598,2023-04-18 03:50:39,"{'id': 36061128, 'body': '안녕하세요,고객님!11번가에 관심 가져주셔서 감사합니다.보다 나은 서비스 제공을 위해 노력하겠습니다.건강 조심하시고 즐거운 하루 보내세요.감사합니다.', 'modified': '2023-04-20T00:10:46Z'}",와이프 몰래 컴퓨터가 제대로 안되서 하나 산다고했습니다. 사실 디아블로 하려고 사는거지만요,5,False,꾸규ㅠㅇㅇ,ㅎㅎ
599,2023-04-17 12:19:18,"{'id': 36038105, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-04-19T00:11:53Z'}","오래동안 사용하면서 불편함을 느껴본적이없고
쿠폰도 다양하고 뭐든 구매시 편해서 좋아요",5,False,ministal,11번가 최고
600,2023-04-03 01:59:08,"{'id': 35776195, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-04-05T01:00:54Z'}",집이랑 회사에 나스가 있어서 하드가 항상 필요했는데 딱 좋은 시기에 하드 무관세 구매가 가능해지네요 11번가아마존감사합니다,5,False,새탁걸,11번가 11번째
601,2023-03-21 07:03:15,"{'id': 35540887, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.\r\n', 'modified': '2023-03-23T06:46:53Z'}",음료수나 냉동식품같이 자주 먹는것들은 항상 11번가에서 구매합니다 가격도 저렴한편이고 슈팅배송도 정말 빠른편이에요,5,False,123123123SSD,11번가
602,2023-03-11 14:55:56,"{'id': 35340915, 'body': '안녕하세요 고객님, 소중한 의견감사합니다.\n보다 나은 서비스 제공을 위해 다양한 의견에 귀 기울이는 11번가가 되겠습니다.감사합니다.', 'modified': '2023-03-13T00:12:44Z'}","쇼킹딜에 저렴하게 구입할 수 잇어 너무 좋아요
추가적으로 맴버쉽 할인의
폭도 커졌으면 좋겟어요",5,False,루루우루,11번가는 힘
603,2023-01-30 04:41:05,"{'id': 34606331, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-02-01T07:06:57Z'}","아주 오래 사용하는 앱 입니다 
잘 사용하고 있구요 
리뷰 포이트도 많이 주어서 좋아요",5,False,곤반부리,11번가 앱 직관적으로 잘 되어 있는듯
604,2018-09-12 04:19:43,,"주문/배송조회 화면 들어가면, 모든 주문 상태의 주문이 한 번에 나와서 내가 원하는 주문을 바로 찾기가 너무너무 불편해요.",5,False,오로성,나의11번가 주문내역 개선 좀 해주세요
605,2019-08-31 01:17:14,,"11번가 물건은 좋습니다
그런데 물건하나 살펴보고 나오면 스크롤이 제일 위로 다시 올라가서 다시 내려야합니다
2,3가지 물건 살펴보고 다시 내리다가 다른 쇼핑앱 켭니다
쿠팡 지마켓 옥션 어떤 앱도 그렇게 작동 안합니다
기술력 때문인지 다시 보게하려는 상술인지는 모르겠지만 앱 자체는 정말 불편하네요",2,False,호이금,앱개발자 일안하시나요
606,2018-08-11 09:02:36,,전에는 검색을 통해서 상품을 구매하는 것이 불편하다는 생각을 하였는데 요즘은 원하는 상품을 바로 구매를 할 수 있고 배송도 빨라서 좋아요,5,False,미니❤️미키마우스,저렴하게 구매할 수 있어서 좋아요
607,2023-06-07 02:02:23,"{'id': 36997815, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-06-08T07:53:12Z'}",물을 많이 안마시는데 조금이라도 습관을 드리려고 차부터 시작하려고 합니다 그래서 보리차 주문했어요,5,False,해지시도,11번가!
608,2017-11-08 10:57:07,,"1년전까지만해도 아니 올초까지만해도 멀쩡히 접속되고 원활하게 페이지넘어가고 했는데. 이건뭐 앱을 사용할수가없음. 
다른앱 아무것도 안돌아가는데 혼자돌아가도 계속로딩중 찾을수없는페이지라함 ㅡㅡ vvip등급이었는데 앱불편해서 안들어가진다 이제 ㅡㅡ",2,False,layla111022,업데이트하나마나
609,2023-04-21 03:05:09,"{'id': 36122992, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-04-24T00:58:59Z'}",공룡장난감은 아마존에서 구매하는게 제일 좋은 것 같아요. 종류별로 다 있거든요,5,False,린링리ㅣㅇ마벻,너무 편해요
610,2023-04-17 02:48:06,"{'id': 36038097, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-04-19T00:11:17Z'}",이번에 휴가를 일찍가려고 기웃기웃거리고있는데 역시 얼리버드 티켓들 저렴한거 많이 파네요 ㅎㅎ,5,False,ms7pyy,너무 좋아용
611,2023-04-17 01:44:34,"{'id': 36038094, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-04-19T00:11:06Z'}",슈팅배송이 생각보다 빨라서 자주 이용하고 있습니다. 멤버십 가입안해도 이용가능해서 참 좋네요,5,False,쭈엽니더,리뷰
612,2023-03-20 07:31:33,"{'id': 35513860, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-03-22T00:14:03Z'}",방에 향 나는게 좋아서 양키캔들을 항상 구비하는 편이에요. 직접 태우기는 그래서 워머와 함께 사용하는데 좋습니다,5,False,저ㅏ라라킄,좋아요
613,2023-03-18 23:34:22,"{'id': 35492969, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-03-20T23:50:34Z'}","락토핏 코어맥스 제품 2번째 구매했어요
티딜에서 제품가격보고 11번가 비교해서
11번가 선택했어요
쿠폰가도 적욘 받았어요
번창하세요",5,False,모두의 평화,상퓸가격 착한것도 많아요
614,2023-03-06 02:51:35,"{'id': 35301878, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-03-10T01:09:15Z'}",날씨가 엄청 따뜻해져서 봄옷 왕창 구매했습니다. 종류 다양하고 저렴하게 구매할 수 있어서 너무 좋습니다,5,False,우우웅우우웅우,굿굿
615,2023-01-27 06:02:05,"{'id': 34547766, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-01-30T02:11:02Z'}",좋은 제품 저렴하게 구매할 수 있어서 좋아요. 더 좋은 할인혜택과 이벤트 기대합니다!,5,False,HHS2323,11번가 최고
616,2022-12-30 03:51:08,"{'id': 34040281, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-01-02T08:53:11Z'}",한국에서 편리하게 아마존을 이용할 수 있는 점이 좋은 것 같아요. 앱도 빠르고 버그도 없어요.,5,False,jbl658,좋아요
617,2022-12-29 09:26:57,"{'id': 34040146, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-01-02T08:47:19Z'}","쇼핑할때 검색과 최저가 쇼핑 쿠폰 적용등이 편리하고,
포인트 사용도 편리합니다.
이벤트도 자주 있어서 알뜰한 쇼핑에 도움이 많이 됩니다!",5,False,모모미미,쇼핑도 편리하고 포인트 사용도 편리해요
618,2022-12-27 07:02:45,"{'id': 34035092, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-01-02T02:19:24Z'}",뭘 구입하려면 젤 먼저 보게되도라거요 요즘 슈팅배송으로 배송도 빠르고 ! skt 할인도 있고 너무 편하고 좋아요,5,False,min2065,항상 이용!!
619,2022-11-28 05:58:57,"{'id': 33447907, 'body': '안녕하세요.고객님! 11번가 입니다. 서비스 이용에 불편함을 드려 죄송합니다. \n\n동일기종으로 테스트를 해보았으나 동일한 현상이 나타나지 않아 정확한 확인이 어려운 상황입니다. \n원인 파악 및 문제 해결을 위해 통화 가능한 연락처를  voc_app@11stcorp.com 메일로 남겨주시면, 신속하게 연락드리도록 하겠습니다. 개인 정보 보호를 위해 고객님의 정보는 꼭 메일로 회신 부탁드립니다.\n\n보다 편안한 쇼핑디도록 노력하겠습니다. 감사합니다.', 'modified': '2022-11-30T08:37:45Z'}","홈화면 불러오는데도 한참 걸리고 다른탭을 누르면 아예 응답이 없거나 로딩후 꺼져버려요. 주문내역, 배송조회등을 할 수가 없는 상태입니다. 심지어 최신버전 앱이고요. 아이폰 13미니와 13프로에서 모두 동일한 반응입니다.",1,False,spec09,앱이 자꾸 꺼집니다.
620,2023-08-17 01:52:39,"{'id': 38411955, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.\n.\n', 'modified': '2023-08-20T23:13:47Z'}",렌즈새척액 쓰던거 다 떨어져서 재구매합니다. 많이 쓰는편은 아니라 싸게 사고 남는건 당근해버립니다 ㅎㅎ,5,False,플로레터,재구매해요!!
621,2022-09-04 06:13:46,"{'id': 31853496, 'body': '안녕하세요. 고객님! 11번가를 이용해 주셔서 감사합니다. 불편사항 해결을 위해 문의 내용 및 통화 가능한 연락처를 voc_app@11stcorp.com 메일로 남겨주시면, 연락드리도록 하겠습니다. 개인 정보 보호를 위해 고객님의 정보는 꼭 메일로 회신 부탁드립니다. 감사합니다.\r\n', 'modified': '2022-09-05T23:36:46Z'}","계산을 무통장입금으로 하고 갯수를 잘못생각 하고 산거 같아서 계좌로 환불하려고 했는데 계좌인증 눌렀는데 안된다 이러길래 캐시로 환불받았는데 컴터로 보고 폰으로11번가 앱으로 캐시 현금인출할 수 있다길래 해볼려고 다 눌러봐도 되는것도 없고 어떤사람은 캐시로 물건 살 수 있다길래 해봤는데도 안되고
그냥 포기 상태로 환불한거 다시 환불취소하고 결제 해야지 이랬는데 그것마저도 안되고 내돈좀 주소~!!!",1,False,백설사괴6221,내돈좀 주세요~
622,2018-04-29 01:22:39,,아니 진짜뭐살려하면 거의대부분 11번가통해서 살정도로 애용하는곳인데 도대체 와이파이에서 왜안되는거임?11번가 들어갈때마다 데이터켜야하고 데이터없으면 이용도 하지말란소리? 업데이트하고나서부터 와이파이일때 아에 들어가지지도않음 개선좀해주셈진심,3,False,아라라롸라,하
623,2023-07-10 03:46:41,"{'id': 37621352, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-07-12T02:11:19Z'}",비도 와서 놀이공원가기도 불편해서 키즈월드 다녀와봤는데 아이가 정말 좋아해서 또 가려고 티켓 구매했어요,5,False,동그라미양,티켓 구매 편리해요
624,2023-05-15 03:47:30,"{'id': 36549097, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.\n', 'modified': '2023-05-16T08:48:42Z'}",부모님 집에서 핸드폰 말고 더 넓은화면으로 보시라고 태블릿하나 선물해드렸습니다,5,False,상어냠얄,11번가 좋아요
625,2023-07-07 03:12:26,"{'id': 37564676, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-07-10T00:08:32Z'}",슬램덩크 만화책 소장본으로 하나 가지고싶었는데 우연히 세일하는거보고 홀린듯주문했습니다 감사합니다,4,False,머니킹킹킹,잘써요
626,2023-05-11 05:05:42,"{'id': 36479067, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-05-12T08:18:14Z'}",11번가는 여러 할인혜택과 구매를 하기 편하게 최저가 품목을 쉽게 구매할수 있어 늘 이용하고 있습니다~,5,False,잠실스누피,가격 경쟁력 최고
627,2023-03-31 01:15:22,"{'id': 35726025, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-04-03T01:13:26Z'}",향초 제대로 사려면 은근 비싼데 할인할 때 구매하면 그나마 부담이 덜합니다. 잘 쓰겠습니다,5,False,고구마무스,할인율 따봉 11번가
628,2023-03-13 05:52:29,"{'id': 35390276, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-03-15T00:04:37Z'}",다양한 물건들을 저렴하게 할인해줘서 쇼핑하는 재미가 있습니다. 이번엔 맥미니 예약주문했어요.,5,False,앙이으어오,11번가👍
629,2023-02-15 13:00:32,"{'id': 34916296, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-02-17T00:27:03Z'}",쇼핑을 정말 많이해서 이것저것 다 사용해봤는데 11번가앱이 가장 빠르고 만족도가 제일 높았어요,5,False,미국다람쥐,최고입니다
630,2023-01-06 06:38:31,"{'id': 34157348, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-01-09T00:39:25Z'}",11번가 자주 이용하는데 다양한 이벤트와 혜택이 많아서 좋습니다. 쇼핑하기에도 편하고 앞으로도 계속 이용하겠습니다.,5,False,스플린,11번가 좋아요
631,2022-12-31 01:56:16,"{'id': 34040749, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-01-02T09:10:32Z'}",통신사 혜택이랑 연결해서 받을 수 있는 혜택도 엄청 많고 시즌별로 필요한 물건 특가 이벤트도 많아서 애용합니다,5,False,rthjjang,혜택도 많고 특가도 많음
632,2022-12-21 08:48:08,"{'id': 33890364, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. \n생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2022-12-23T04:04:21Z'}",겨울에도 자전거를 타는데 너무 추워서 바라클라바 장만했습니다. 이거 없으면 진짜 얼굴이 너무 아파요 ㅠㅠ,5,False,이삔,.
633,2022-12-29 19:04:12,"{'id': 34040210, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-01-02T08:50:10Z'}",피씨로 구매하는 거보다 편리하고 포인트율도 좋고 그래서 무조건 스마트폰으로 검색 하고 구매합니다 편리하고 간편한 앱 많이 깔아보세요,4,False,뚜비루루,11번가 앱을 깔아서 아주 편합니다
634,2022-11-11 12:24:53,"{'id': 33138692, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. \n생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2022-11-14T06:25:42Z'}",11번가는 저를 돼지로 만들심산인가봅니다. 세일하는거 다 구매했더니 들어갈 자리게 없네,5,False,몬베,정말 추천해요
635,2021-11-04 05:33:54,"{'id': 26128070, 'body': '안녕하세요. 고객님! 11번가를 이용해 주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 앞으로도 많은 관심 부탁드립니다. 감사합니다.', 'modified': '2021-11-08T02:20:09Z'}",이번 모델 관련해서 내린 결정에 11번가 잠시 떠났던 사람인데 다시 돌아왔습니다. 대기업이라면 역시 개념있고 소신있는 모습으로 ~~,5,False,루비곰돌이,11번가 흥해라
636,2023-08-21 02:35:30,"{'id': 38466485, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-08-23T01:49:10Z'}",건강생각해서 아침마다 견과류 하나씩 먹을려고 구매합니다 부모님집에 하나 보내고 제껏도 하나 샀어요,5,False,쫑이니,좋아요
637,2023-07-14 03:31:18,"{'id': 37705571, 'body': '\r\n쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-07-17T02:01:27Z'}",건조기 옷 상한다는 이야기도 있어서 살까말가 고민많이했는데 가격도 착하고 요즘 너무 습해서 그냥 구매했습니다.,5,False,고개불,굿!
638,2023-08-18 03:47:35,"{'id': 38411968, 'body': '쇼핑의 즐거움.11번가! 안녕하세요 고객님, 11번가를 이용해주셔서 감사합니다. 생활에 행복을 더하는 11번가가 되도록 노력하겠습니다. 건강 조심하시고 즐거운 하루 보내세요. 감사합니다.', 'modified': '2023-08-20T23:14:35Z'}",매일 11번가 출석할때마다 맛있는거 많이 보여서 확대당했습니다 ㅋㅋ 진짜 이대로있다간 큰일날거같아서 나가서 걷기라도 하려고 신발도 샀어요...,4,False,뀨우유유류류,11번가
