,Unnamed: 0,date,review,rating,isEdited,title,userName
477,477,2019-12-24 19:06:02,폰트 크기 조절 기능좀 피드백 해주세요ㅠㅠ 업데이트 및 개선 부탁드립니다ㅠㅠ 이번 업데이트 이후 아이패드에서 이용할 때 폰트가 진짜 무식하게 커서 너무나도 불편해요ㅠㅠ... 생애 처음으로 앱 리뷰에 피드백 요청하네요ㅠㅠ..... 넷프릭스 평소에ㅜ정말 잘 이용하고 있어서 더 불편하다고 느끼는 게 크구요ㅠㅠ 제발 부탁드립니다,4,False,정말 제발 진짜 제발 크리스마스에 이러고 씁니다,짜티
478,478,2018-12-08 16:08:50,넷플리스 한국 시장에 들어온걸 진심으로 환영합니다!! 그들이 언론을 동원해서 온갖 방해 공작을 펼치겠지만 거기에 굴하지 마시고 한국 소비자들을 우물안 개구리에서 벗어나게 해주세요❤️ :-),5,False,한국 소비자들의 진정한 구세주 Netflix!!,Rainbow_Mac
479,479,2022-08-20 09:10:47,"안녕하세요, 넷플릭스를 티비로 오래 쓰고 봤던 시청자인데요.. 어느날 갑자기 영화를 보는데 화면 상단 위 오른쪽이 영화 상영시간이랑 그 옆에 지금까지 본 시간이 뜨고 아래 뭐 영어가 뜨더라고요, 영화 하나만 그런줄 알았는데 다른 드라마, 영화도 다 그러더라고요. 평소에 티비로 넷플릭스를 많이 이용하는 편인데요 티비로 많이 보면 위에 있는 글씨가 계속 틀어지다보니까 나중에 티비를 틀면 그 자리 그대로 글씨가 남아있게 되버려요. 그러니까 그게 좀 불편합니다. 굳이 없어도 되는 글씨를 넣으니까 좀 불쾌하네요. 그것 좀 없애주시면 좋겠어요.",3,False,화면 위에 뜨는 숫자,𝕞𝕠𝕠𝕟
480,480,2020-08-27 13:55:30,"제가 하이큐라는 애니메이션 영화를 보고있습니다
근데 하이큐를 처음 보시는 분들은 앞에 내용을 모르시는 채로 영화를 봅니다 앞에 내용을 모르면 이해가 안되는 부분들이 있습니다 하이큐 만화도 올려주셨으면 좋겠습니다 그리고 자막이 영상의 반을 가립니다 
자막을 원래대로 해주시면 좋을 것 같습니다 그리고 계속 화질이 깨지는데 원래대로 안돌아오고 계속 깨진 상태로 영상이 시청 됩니다 화질도 개선 해주세요 
그리고 소리가 가끔씩 안좋게 들립니다 원래는 가끔씩 그랬는데 요즘은 너무 많이 그럽니다 패드가 고장나서 그런건가 해서 수리도 맡겨 보았지만 패드는 정상이라고 하네요....소리도 더 좋게 바꿀수 있으면 좋게 해주셨으면 좋겠습니다 다른이상은 없습니다 열심히 보고있는 시청자로서 고쳐주셨으면 좋겠습니다",3,False,애니/자막/화질/소리,아이폰 쓰는 여자
481,481,2021-05-27 04:07:50,"아이폰Xs
연속으로 동영상 시청 중 오프닝건너뛰기 클릭 시 0초로 되돌아가는 현상이 있습니다. 
이는 seeking을 해도 마찬가지로 0초부터 시작해서 뒤로 건너뛰기가 아예 불가능합니다. 껐다키면 정상작동 되나 이런 현상이 한두번이 아니라 글 남깁니다. 수정 부탁드려요.",4,False,오프닝건너뛰기 버그,please부탁드려요
482,482,2021-02-25 07:25:50,요즘들어 아이폰의 노치 직전까지 확대된 컨텐츠들이 늘어나고 있고 보기에 참 좋습니다.  비율이 과거비율인 컨텐츠들을 확대시 한번에 노치까지 되면서 위아래가 다소 많이 잘립니다. 화면확대가 두단계로 되면 선택의 폭이 넓어질것 같아 좋을거 같습니다.,5,False,화면확대 두단계로 해주세요,오리 260
483,483,2019-01-31 09:26:55,"전반적으로 너무 좋은 앱인데 ‘내가 찜한 콘텐츠’ 옆에 엄지로 영상 평가하는건 반응읗 볼 수가 없던데 어디에 쓰이는 거죠,,? 모르거나 새로운 영상을 접해보려고 할때 그런 평가한 것들을 소비자가 볼 수 있다면 굉장히 좋을 것 같아요 또 싫다 나쁘다 뿐만아니라 한줄 후기란을 만든다던지 다른 소비자들의 반응을 확인할 수 있는 서비스가 생겼으면 정말 x100 좋겠어요 !!",3,False,별표 다섯 개,yeeeefy
484,484,2020-05-17 12:54:28,한 부분씩 아쉬운게 일단 넷플릭스 자체에 영화 리뷰 평이 없는게 조금 아쉬워요 쓸데없는 욕심일순 있지만 댓글을 쓰진 못하더라도 좋아요 수는 보였으면 좋았을것 같아요 그리고 이거 재생중인 동영상 기록은 있으면 편하고 좋긴한데 삭제 기능도 있으면 좋을것같아요!! 굳이 없어도는 되지만 있으면 더 잘 쓸것같은 기능 사실 그냥 넷플릭스 최고입니다,4,False,좋아요 좋은데,이거 좀 봐바요
485,485,2020-04-05 03:59:38,"다 만족하면서 보고 있는데 시리즈물 같은 경우는 같이 표시 되었으면 좋겠어요
영드나 미드 넷플릭스 제작 드라마는 시즌 별로 선택돼서 표시 되는데 영화 시리즈도 같이 표시 되었으면 더 좋겠습니다!!!

찜 목록이 나중에 볼 목록이라면
저장목록은 이미 본 리스트 중에 나중에 또 볼 수 있게 저장 기능이 추가 됐으면 좋겠어요",5,False,"시리즈별 표시, 저장기능 추가요청",ㅁㅁㅁㄴㅁㅁㅁㅁ
486,486,2020-01-29 03:31:05,아이폰 아이패드로 자막 설정에서 서체 크기 등등 모두 가이드 대로 했는데 자막 크기만 작게 중간 크게 더 크게 뭐로 설정하던 계속 같은 크기로 나오네요ㅠㅠ빨리 이거 좀 수정해주세요 아이패드로 영상 시청하는데 자막이 너무 커서 신경이 계속 쓰여 불편합니다 자막 크기 설정을 앱자체에서 할 수 있도록 해주세요!!,5,False,자막 크기 설정,david08025
487,487,2019-07-11 06:53:30,다양한 영화 애니메이션을 즐겨 보고있습니다 간혹 한글자막이 화면 상단에 생길때가 있는데 그러면 배우들 얼굴이 잘 안 보여서 불편하네요...집중력이 떨어져서.. 계속적인건 아니고 영어자막이 뜰때 일시적인거 같은데... 개선바랍니다(참고로 미드-지정생존자),4,False,자막,나무이야기2
488,488,2018-09-14 07:01:09,"유투브처럼 앞 뒤로 10초씩 이 기능은 꼭 필수라 생각되구요 그리고 영한자막 같이 볼 수있는 기능도 있다면 가입자들이 더 늘지않을까 생각됩니다. 
또한 자막중 몇몇 오류(오번역)이 있었고.. 건의 할 수 있는 방법도 알 수 있었음 좋겠어요 그리고 욕이라던가 이런 부분은 분명 더 맛깔나게 번역할 수 있는데 정제되어있는 느낌이라 너무 아쉬워요 어차피 연령 제한이 있고 성인 인증을 해야 볼 수 있는건데 특선영화같은 자막을 보고싶진않거든요.",3,False,흠,Ara1221
489,489,2018-08-20 13:34:51,"1) 최근 업데이트 후 영화/TV프로그램으로만 나뉘고, 세부 장르별로 카테고리가 나뉘어져있지 않아 아쉬워요. PC로는 세부장르로 검색 가능하던데 모바일도 가능하게 해주세요
2) 많은 분들이 말씀하신 것처럼 뒤로 가기 뿐만 아니라 앞으로 가기 기능 있었으면 좋겠습니다
3) 제가 모르는 건지 모르겠습니다만 시청 기록 부분 삭제를 좀 더 쉽게 할 수 있었으면 좋겠습니다.

감사합니다",3,False,최근 업데이트 후,dhk1m
490,490,2022-05-22 10:37:29,"로그인에 대한 불편함도 아직까지 안 고쳐지고 있구요 이런 부분들을 왜 유저들이 나서서 해결하는지 모르겠네요.
일부 컨텐츠들을 재생할때만 멈추거나 에러가 납니다.
구독료가 싼것도 아니고 버그픽스가 어려운것도 아닐텐데 운영이 아쉽습니다.",3,False,애플티비에 대한 지원이 더 필요합니다,chemsty
491,491,2018-04-05 11:23:20,"HD시청가능으로 결제해놓고 보는데,
무제한요금제이다보니 300kb정도 속도가 나옵니다. 이 속도에선 고화질 시청이 안되네요....유튜브는 고화질에 아무런 버퍼링이 없습니다. 소프트웨어상 일정속도 이상이어야 고화질이 나오는 것 같은데 한계를 더 낮춰주세요!
화질에 따른 몰입도가 많이 차이납니다...",5,False,고화질 속도 리밋 낮춰주세요,고화질!
492,492,2023-02-23 10:17:40,1기 잘 봤는데 왜 안 나오죠? 맛보기라고하기엔 아쉬움이 너무 많아요 그리고조금 만 애니를 더 넣어주세요 제발요!귀멸의 칼날 보려고 해서 했는데 안 올라오네요(2기가),5,False,귀멸의 칼날 좀 넣어주세요,귀칼 좀 올려주세요
493,493,2023-01-27 18:25:14,요즘 재미있게 보는 드라마가 “미씽 - 그들이 있었다2“ 인데 1화부터 못 봐서 다시 보고 싶네요ㅠ 티빙에는 있는데 구독을 안했어요.. 넷플릭스에는 미씽 시즌 1만 있고 시즌 2는 없네요ㅜㅜ 꼭 다시보고 싶은데 추가 해주세요!!,5,False,넷플릭스 “미씽 - 그들이 있었다2” 드라마 추가 해주세요!!,( 배그를 좋아하는 사람 )
494,494,2020-08-07 09:06:26,"원래 드라마 보고 나면 빨간줄 같이 봤다는 표시가 남잖아요. 근데 갑자기 어제부터 없어졌는데 오류인가요 아님 업데이트 된 건가요 ㅠ ? 업뎃이면 빨간줄 다 생기게 해주세요. 제발용. 

그리고 감자별이랑 런닝맨도 제발 있었으면 좋겠너용,,,,",4,False,"다 좋은데여,,,",지원성운
495,495,2022-04-06 13:07:53,모든 영상을 2배속으로 보는 저는 넷플릭스의 1.5배속 기능도 매우매우 감사드리지만 장시간 컨텐츠가 많은 넷플릭스는 특히 2배속 기능이 매우매우 절실합니다 극단의 효율충을 위해 2배속 아량을 베풀어 주세요….,5,False,2배속도 만들어 주십쇼…,leehwayoung
496,496,2021-12-24 09:07:08,네 거의 월 만원 주고 했지만 화질 너무 구린거 아닌가요? 최소한 720이라도 해주세요 화질 너무 구리고 진짜 오류도 너무 많이 걸려요 갓넷플 이러길래 한번 돈주고 봤더니 기대이하에요 동시접속은 4000원 더 내라구뇨?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 오류 고쳐주세요 제발 오프닝을 넘겼는데 왜 계속 첫부분만 재생됩니까?원래2기가 있었던 애니가 2기는 없어지고 1기만 텅텅...띵작애니 재계약 좀 많이 부탁드립니다 예..?노라가미 ..청의엑소시스트 등등 많이요 소비자 의견 무시하지마세요😀,2,False,화질씹똥구림 오프닝 넘겼는데 계속 첫부분,🐥😋🐥
497,497,2021-11-02 11:40:00,"왜 5g 인데 중간중간 화질이 깨지는지…
넷플 인터넷 속도 체크 하면 최대 1기가 까지 나오는데
이 속도로도 부족한거임?
프리미엄으로 화질 나눠 놨으면 그만한 값어치를 해야할거 아닌가?",5,False,5g 로 바뀐뒤 화질 개선? 개똥,화질개똥
498,498,2021-03-15 03:28:56,"별 5개 하면 보인다던데 한국 드라마 좀 많이 넣어주세요 ㅠ 서른이지만 열입곱 입니다, 당신이 잠든 사이에, 태양의 후예, 복수가 돌아왔다 등등이랑 해리포터 시리즈요 제발 ㅜㅜ 반지의 제왕보다 해리포터 더 찾아요..",5,False,볼 게 없어요,강627284782
499,499,2020-12-31 12:44:50,네 제목대로 넷플릭스에 없는 해리포터가 왓챠에 있더라구요 ^ 몇년동안 넷플릭스 결제 하면서 지금 너무너무 아쉬워요 ^ 넷플릭스 제발 해리포터랑 계약 맺어서 시리즈 별로 다 나오게 해주세요 제발요 유명한 드라마도 몇개 넣어주시면 정말 감사하겠습니당,5,False,넷플릭스에 없는 해피포터가 왓챠에 있다.,리뷰 내가 책임 지겠다 .
500,500,2020-03-17 03:59:18,"넷플릭스 잘이용한 사람입니다.
보안이 약한편인것같습니다.
진짜 해킹이 남일이 아닙니다.😭
계정설정에서 디바이스기록 ?? 거기 들어가면 
그 지역에 가지도 않았는데 부산,경기도 등등 이용기록이 남겨있더라고요..한마디로 제 계정을 누가 사용하고 있다는건데요. 해킹을 해서 제 계정을 사용한 사람이 멤버십을 업그레이드 해둬서 저도 모르고 있는 사이에 그랬더군요.. 멤버십을 업그레이드 할때 넷플릭스에 회원가입한 번호로 인증번호 문자를 보내는 식으로 보안을 강화해주세요.. 너무 당황스러워요.",3,False,보안강화필요성,공부빡공
501,501,2020-08-01 20:01:02,이전에 시청 완료한것들을 한 목록으로 모아놓은 창이 있었으면 좋겠어요 이전에 시청한 목록을 보면서 재밌었던건 또 보고 그러고싶은데 너무 많이 봐서 일일이 기억해야할 때가 있어요!!참고 부탁드립니다!!,5,False,이전에 시청한 목록전체를 볼 수 있는게 있었으면 좋겠어요,cu이용자
502,502,2020-07-12 09:51:06,너무 좋고 다 좋은데 별그대나 상속자들 하이킥 이런 옛날 레전드 드라마들도 있으면 좋겠어요ㅠㅠ 그리고 짧게 한줄후기같은거 달수있는게 있으면 좋겠어요 ! 보고싶은게 있는데 재밌나 궁금해서 알아보려면 인터넷에 매번 검색해야하는게 조금 불편합니당..ㅠㅠ,4,False,너무 좋아요,가갸거겨고교구규그기긔
503,503,2020-02-22 12:17:29,"아이패드자막크관련해서 업데이트되고있나여? 그냥 어플 다운받아서 자체로 자막폰트 바꿨어요
시청하고있는 영상 지울 수 있었으면 좋겠네요 그냥 잠시 잠깐 클릭한것들도 자꾸 떠요 
넷플은 가지고있는 영상은 많은데 그걸 쉽게 찾아 볼 수 있었음 좋겟네여",4,False,리뷰를 정말 확인하고 있나요?,에스제이2374
504,504,2020-01-10 09:32:58,"동남아 여행을 다녀왔습니다 . 그곳에서는 제가 평소에 못보던 드라마 영화가 더욱 다양하더라구요 그렇지만 한국에 돌아오니까 제가 동남아에서 보았던 영화 , 드라마가 다 없어졌습니다 . 그리고 저장했던 영화는 재생을 하려고 하니 현 지역에서는 재생할 수 없는 콘텐츠 입니다라고 뜨더라구요 ㅠㅠㅠㅠ 정말 재밌었는데 ㅠㅠ 왜 나라마다 영화나 드라마가 다른건가요 ?? ㅠㅜㅜ 예를 들어 토르:라그나로크 , 그것 , 몇몇 한국드라마 말입니다 ㅠㅠㅜ 너무 보고 싶어서 미칠것 같네요 ..",4,False,여행 후 느낀 점,토미 여친
505,505,2020-02-14 14:40:49,아이폰이나 아이패드 등 애플에서 자막문제 때문에 그러시는 분들 !! 해결 방법이 있어요 그 폰트를 다운받는 방법인데 유튜브에 넷플릭스 자막이라 치면 서울리안이라는 분이 올리신 영상이 있는데 한번 보고 해보세요 저는 그렇게 해서 바꿨어요!(많은 분들이 보셨으면 해서 여기에 써요),5,False,자막문제 해결,은선이가 짱이다
506,506,2018-08-11 09:27:48,"몇가지 아쉬운점 빼고는 정말 마음에 들어요! 최근에 일상이 바빠져서 해지하려고 했는데 유일하게 챙겨보는 드라마인 라이프를 넷플릭스에서 볼 수 있게되어서 결국 넷플릭스를 계속 이용하기로 했어요ㅎㅎ 감사합니다~ 앞으로도 좋은 영화,드라마 많이 업데이트 해주세요!!!!",4,False,해지하려다가 마음 바꿨어요,몇달째임오류수정좀
507,507,2020-09-26 11:38:40,"아ㅜ진짜 넷플 너무 좋거든여?? 진짜 맨날 볼정돈데 진심 제가 좋아하는 드라마가 없어료 ㅠㅠ 우아한가랑 사이코메트리그녀석 태양의후예 런닝맨 등 진짜 속상해 죽게써 ㅠㅠ 우아한가 진짜 맨날 정주행 할정돈데,, 벌써 4번 ㅇ넘게 봤는데 넷플에 없어서 너무 속상해여 ㅠㅠ 재밌는거 많이 너어 주세요 !! 그리고 너무 좋아요 ㅎㅎ 제가 좋아하는건 없지만 그래도 볼게 많아서 좋고 쨎든 사랑합니다 ㅎㅎ",4,False,다 너무 좋은데 제가 좋아하는게 대부분 없어요 ㅠㅠ,또망공듀님
508,508,2023-02-02 11:01:43,좋아요 엄청 좋은데 좀 종류가 다양해지면 좋겠어요 ㅠ 못 보는게 넘 많다는.. 글고 화랑 추가해주시면 안될까요?ㅠㅠ 엄연히 돈내고 보는건데 제 인생 최고 드라마인 화랑을 못본단게 넘 슬프네유..,5,False,조아용..,마피아 게임 자체는 좋음
509,509,2021-08-06 01:01:22,"이 앱 컴퓨터에서 쓰는 초딩인데요. 넘넘 좋고 재밌는  콘텐츠도 많아서 한번 아이폰에서도 좋을 줄 알고 
깔아 봤어요.근데 실수로 깔았다 지워서 다시 깔았어요.막상다시 깔아 보니 넷플 아이콘이 아닌 선이 겹쳐진 그림이 그려진 아이콘이 나오는 거에요.앱의 성능
은 그대로인데 눌렀다 다시 돌아오면",5,False,아이콘이 이상해요,블루레몬 74
510,510,2021-04-22 00:25:34,보이게 하려고 5개 주는데요. 혹시 일 안하시나요? 애니가 점점 줄고 있는것 같은데 호리미야、 미소년 탐정단、 주술회전 좀 대꼬 와주세요!!! 일본 넷플릭스는 많은데 왜이러나요 대리고 와주세요 🙏🏻 자막도 무슨 검정칸? 같은게 생겼는데 그것좀 없애주세요 그럼 모두 완 벽 💙,5,False,넷플 애니 대리고 와주세요,ㅇ시발새끼들
511,511,2020-04-24 15:13:01,"엄 개선부분은 잘못 눌렸을 때 시청중인 목록에 뜨는데 삭제 할 수 있게 업데이트 되면 좋을거 같아욤
그리고 추가목록은 드라마를 좀 더 추가했으면 
좋을거 같네요 ,, 저 당신이 잠든 사이에 라도 
꼭꼭 넣어주세요 ㅠㅠㅠㅠ 부탁드립니다 제발",4,False,개선부분과 추가목록,패옹
512,512,2019-07-02 06:25:15,"누가하는지모르겠는데 일본어 한글표기법대로 번역하니 애들 이름이 정말 어색해요 그리고 내용 번역도 부족한부분이 많고요 무슨 소린지 몰라서 그냥 얼렁뚱땅 넘기는 느낌의 번역이 몇몇 보였어요 물론 내용이해하는데는 어려움이 없지만 볼 때 거슬려요
그리고 되도않는 의역하는건 정말 볼때마 한숨나와서 그냥 자막끄고 볼 때도 있어요 ㄱ번역감수에 신경 좀 써주시길",4,False,일본어 번역이 정말 구립니다,ㅁㄴㅇㄸㄹㅇㄷ
513,513,2022-12-26 03:53:53,넷플릭스를 잘 쓰고 있는 학생입니다 :) 바비 영화 더빙을 넣어줬으면 좋겠습니다! 동생과 함께 보려는데 자막이 너무 불편해서요 ㅠㅠ!! 정식 한국판이 나왔음 좋겠ㄱ습니당😻(+ 추가로 바비의 프린세스 스쿨도 나왔음 좋겠슴당!🫶🏻),4,False,바비 영화,바비 영화 덕후 😉
514,514,2018-12-25 15:48:21,"영어 공부를 하는 학생입니다 한글자막과 영어자막을 함께 보면서 공부를 하고싶습니다 가능하게 해주세요
그리고 자막의 크기조절이나 위치조절도 가능하게 해주세요 그것만 된다면 완벽한 앱인거같습니다",5,False,자막을 2개 쓸수있게 해주세요,넷플러
515,515,2018-08-06 11:51:58,저는 넷플릭스 팬인데요 특히 외국어 공부하는데도 애용하고 있습니다~자막언어를 두개 선택할 수 있다면 도움이 정말 많이될 것 같습니다. 기술적으로 어렵지 않다면 이런 기능도 추천합니다,5,False,제안사항,kimmalyi
516,516,2022-02-02 13:20:54,"넷플릭스 국내 런칭 초기부터 구독했습니다.
언제부턴가 크롬캐스트로 미러링시에
앱에서 현재 보고있는 프로필이 아닌 기본 프로필로
플레이가 되네요. 많이 불편하네요
중대한 오류인 것 같은데 해결 부탁 드려요~~",4,False,크롬캐스트 미러링시 프로필 오류,바디머신
517,517,2021-09-18 12:57:37,"다 좋은데...영상 5분남겨놓고 갑자기 화면 꺼지고 소리만 나와요... 보다가 몰입깨져서 아 뭐야 하고 나갔다 다시 들어가니깐 화면 잠깐 또 나오다가 꺼지고...
오류가 좀 있는것 같은데 피드백 좀 해주세요",4,False,아 진짜...,작권
518,518,2021-01-06 09:55:51,"판타지 애니메이션 많이 추가해주셨으면 좋겠고
화가 많은 작품들은 끝까지 추가해 주셨으면 좋겠어요ㅠㅜ 맨날 50회 정도에서 끊기니 답답합니다
그리고 오픈닝 건너뛰기 오류가 잦아서 불편해요
누르면 계속 처음으로 가지고 건너뛰기가 안 됩니다
아이폰x 사용 중입니다",4,False,다 좋은데,제너쟈저자ㅏㄴ
519,519,2021-08-26 08:43:22,"근데 저.. 반지의제왕 다시 안올라올까요??ㅜㅜ
그리고 바람의검심 영화 2,3편은 안올라올까요??ㅜㅜ
존버해보겠습니다.. 꼭좀 부탁드릴게요..♥",5,False,너무너무 잘 이용하고 있어요!,구블구블구블리
520,520,2020-12-01 06:11:32,"원래 있었던 것 같은데 언제부턴가 안보이네요 너무 불편합니다....
그리고 아이패드로 보는 중인데 거의 10분에 한 번씩 자막이 켜져있는 상태임에도 불구하고 꺼지는 현상이 나타나고 있습니다 개선해주세요",3,False,넷플릭스 오리지널만 볼 수 있는 카테고리는 없나요???,zonmat
521,521,2020-09-28 14:04:13,솔직히 이거 깔고 넷플릭스나 의사요한 등등 유명한거든 안 유명한거든 다 볼려고 설치하고 돈 냈는데 그런 점 추가해 줬음 합니다 제작자님 그거 외로는 다 괜찮은 거 같긴 하다만 자주 랙이걸리고 한국어자막이 안 나오고 시청이 안 될때가 좀 있더라구요 ! 바이러스 좀 줄여주셨으면 좋겠습니다 🥰,4,False,넷플릭스 평가,가흼
522,522,2019-10-24 17:29:06,넷플릭스 잘 쓰다가 이제 이용을 못할 것 같아서 구독 취소를 할려고 구독항목에 봤는데 넷플릭스가 없길래 제가 정해진 개월로 구매했는줄 알고 있었는데 출금이 되어서 문의드립니다. 이미 결제가 된 건에 관하여 횐불이 가능할까요?,5,False,구독항목에 없는데 결제가 됐습니다.,sssssssssyyyyyyj12
523,523,2019-08-14 14:06:26,"넷플릭스로 영화나 미드 보는걸 좋아해서, 빅뱅이론이란 미드를 봤는데, 끝까지 다 봐서 시즌 11이 끝인줄 알았는데 알고보니 빅뱅이론이 시즌 12까지 있더라고요. 하지만 넷플릭스엔 시즌 11까지밖에 없더라고요.... 운영진분들 제발 ㅠㅠ 빅뱅이론 시즌 12까지 볼 수 있게 해주시면 감사하겠습니다",5,False,운영진분들 꼭 읽어주세요,이건허
524,524,2019-08-10 17:31:05,"들어갈때마다무슨무라니시나부랭이가보이는 메인가리는기능을만들어주시던가 같잖은메인을당장내리시던가해주세요
그리고지금시국이어느때인데 딱봐도일본풍시리즈를 한국넷플메인에올리나요; 
제가 같잖은 일남보려고 넷플에 치킨값을내고있겠냐고요~~~~",1,False,이상한메인내려주세요;;,으어아야어어어어어어
525,525,2022-09-20 15:02:18,고객센터에 두번이나 문의 했는데 몇시에 나오는거냐니까 오늘 내로 빠른시일내 나온다 이따위로만 대답하고 아직까지 안나오네 ㅡㅡ 이럴거면 왜 결재를 하고 보는거지???,5,False,최강야구15화 왜안나오냐??,원피이스으느
526,526,2021-09-19 04:10:54,"가끔 여러번 앱 재실행 후에도 에피소드의 마지막 2분이 간 화면이 안나오고 (소리만 나고) 저절로 꺼집니다…ㅠㅠ
자동으로 다음화가 옵션이 실행 안되고 핸드폰 화면이 아웃됩니다.

그리고 가끔 앱에서 나와 작은 창으로 보는게 안되요ㅠㅠ 계속 팝업으로 플레이 되는게 아니라 앱에서 나와져요ㅠㅠ",4,False,앱 사용시 에러사항이여ㅠ,bemylily
527,527,2021-08-04 08:13:55,다 좋고 볼만한 것들도 요즘 많이 나오고 있어서 좋은데 아이패드 멀티태스킹 좀 지원해주세요ㅠㅠ다른것도 하면서 넷플릭스 앱을 사용하고 싶은데 안되니깐 불편하네요,5,False,아이패드 멀티태스킹,뵤더우려두
528,528,2021-03-25 23:30:45,"좋은데 제 노트북이 문젠지는 모르겠지만
시작할 때 로딩이 좀 걸리고요 중간중간에 멈출 때도 있어요
또 시작할 때 로딩 되다가 오류났다고 하는것도 한두번 아니고요
고쳐주시면 감사하겠습니다",5,False,좋은데 이게,ㅣ기기기기기기기기기기
529,529,2019-04-25 15:29:14,에피소드 업데이트가 늦어요 즐겨보는 넷플릭스 드라마가 한국에선 2화정도까지나오고서는 몇주째 업데이트가 안되고 있었는데 일본에서는 6화정도까지 업데이트가 되어있었습니다 돈을 지불하고 보는데 왜 업데이트가 늦는지 모르겠네요 이렇게 얘기하면 그렇게 불만이면 돈 내고 보지를 말던가라고 생각할수있을지 모르겠지만 저는 돈낸만큼 서비스를 받을수 있어야된다고 생각합니다. 그리고 영상종류나 그런것들이 정리가 제대로 안되어있는 느낌입니다. 카테고리나 그런것들이 좀 더 정리가 잘 되어있다면 좋겠네요.,3,False,에피소드 업데이트,아오짜증나네ㅡㅡ
530,530,2020-10-02 17:31:18,"내가 시청중인 작품 목록에 삭제기능 있었으면 좋겠어요 잠깐 봤던 것도 시청중인 목록에 뜨니까 되게 불편하네요~
그리고 찜한 순서대로 목록순서가 정렬되었으면 좋겠어요 
제가 찜해놧던건데 순서가 뒤죽박죽이라 보려던것도 못보고 그러는 경우가많아요 ㅠㅠ",4,False,기능추가해주세여,렌의꽃
531,531,2020-06-14 06:34:29,"처음에 뜨는 로그인 버튼 눌러서 이메일 적고 비번 적었는데 계속 로딩 중이라고 뱅글 뱅글 도네요 ,, 혹시 틀린 건가 하고 다시 천천히 확인하면서 적었는데도 똑같고 회원가입 해야하는 건가 해서 찾아봤는데도 회원가입 버튼은 없네요 .. 왜 이렇죠",5,False,아까 깔아서 로그인 할랬더니 계속 로딩 ..,RyeoWon20
532,532,2019-07-29 11:01:57,"넷플릭스에서 서비스를 종료하는 영화, 드라마를 언제 내리는지 알려주셨으면 해요. 아무 공지도 없이 사라진 영화나 드라마를 찾을 때 허무하고 울컥울컥하답니다. 엄마한테 전화했는데 없는 번호라고 하는 거 같단 말이에요 빨리빨리 챙겨 보지 못한 제 잘못도 있겠지만 시험공부할 때는 어쩔 수가 없습니다. 공지를 해주시면 학교고, 공부고 다 뒤집어엎고 영화나 볼 테니 공지를 해주세요. 부탁드립니다 넷플릭스.",4,False,서비스 종료 시 공지를 부탁드립니다.,신기록 브레이커
533,533,2018-11-28 22:13:33,"감사합니다 넷플 2년째 계속 월정액 끊어서 사용하는 사람인데, ㅠㅠ 드디어 저희의 말을 들어 주셨군요,, 그리고 많은 컨텐츠 바랍니다. 왓X라는 어플 들어가고 나서 컨텐츠가 너무 많아서 놀랫네요 바람 피지 않게 조심해 주세요 ! :)",4,False,드디어 앞으로 가는 버튼이 생겼네요,yeun 예은
534,534,2018-11-22 10:06:15,"업데이트되고 나서 뒤로 10초가기, 앞으로 10초가기 생긴 건 좋은 데 제가 보려던 미드나 영화가 그리 안 유명한 작품이 아닌데도 없네요ㅠㅠㅠ 그리고 전 주로 5초 건너뛰기를 많이 사용해서 10초 뒤로 가기, 앞으로가기 뿐만 아니라 설정에서 10초가 아니라 그 간격을 5초나 다른 시간 설정도 가능했으면 좋겠어요. 사용법도 간단하고 다른 점들은 좋아요.",4,False,콘테츠가 별로 없어서 아쉬워요.,yoon_00026
535,535,2021-08-14 16:50:37,"다양한 종류의 프로 제공 넷플만의 드라마 영화 이런 부분이 정말 좋은데 문제는 블랙클로버나 하이큐처럼 시즌이 더 있는 작품들이 완전하게 다 안 나오고 일부 시즌만 제공하니 ,, 보는 입장으로 당황스럽고 다른걸 결제해야하나 생각이 드네요 ,, ㅜㅜㅜㅜㅜ",4,False,이거 봐주세용 ..ㅜㅜ,동글땡글빙그르르
536,536,2018-05-29 11:37:27,저 아이디는 만들었는데 카드가 없어서 그 결제 카드 입력 하는곳에서 막히거든요 ㅠㅠ 그래서ㅗ 그냥 계정 없애려 하니까 그것도 카드를 입력해야 나중에 할 수 있더라구요 그래서 그런데 그거 입력 안하면 나중에 한달 지나도 돈 안빠져 나가죠 ..? 폰요금이나 이런걸로 안빠지죠 ㅠㅠㅠㅠㅠ 질문 답 좀 해주세요,5,False,물어볼게있는데,030519
537,537,2021-12-05 10:51:27,이 리뷰 좀 봐 달라고 별 5개 줌  사극 드라마만 많이 있으면 진심으로 별10개 쌉가능인데.. 넷플 특징 어? 이게 있네 그럼 당근빠따로 이것도 있겠지? 어?.. 뭐야 이게 있는데 이게 없네 그니까 해품달좀…..,5,False,사극 드라마 많이 넣어 주세요 특히 해를 품은 달,솔이이ㅣ이이이ㅣ잉
