,date,review,rating,isEdited,userName,title
713,2023-08-05 15:22:02,한곡 무한으로 반복재생 됐었는데 왜 업뎃하고나니 딱 한번 반복재생해주고 풀려버려요? 프리미엄도 구독했는데 어이없네요 한곡만 반복재생듣고싶은때 항상 앱삭제하고 다시깔아야해요?ㅡㅡ,1,False,내일도 출근,반복재생
714,2023-04-27 14:21:51,진짜 유튜브 때문에 인생 망가지겠다 싶어서 그냥 지웠다. 진짜 속이 다 시원하고 하루가 길어지고 알차졌다. 최악의 앱. 인생 갉아먹고 좀 먹는 앱이다. 하루빨리 도망쳐라. 이거 볼 시간에 책이나 한 권 더 읽을란다,1,False,차가운세상,최악의 앱
715,2023-04-04 07:55:07,"영상 누르면 까만화면으로 소리만 나오는 빈도 잦음
앱 켜면 바로 지 혼자 앱 종료
어플 지우고 깐건데 너무 심한거아닌가요 
반차는 부럽네여",1,False,ㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅠㅗ,오류 넘 많아요
716,2022-12-21 20:50:17,유튜버 채널 들어가서 동영상 카테고리 동영상 클릭해서 전체화면으로 보고 화면전환후 영상 내리면 제가 보던 동영상 목록보다 더 밑으로 가 있어요 이거 진짜 불편한데 혹시 해결법 아시는 분 없나요,1,False,Cgrscv,혹시 동영상 스크롤 내려가는 분
717,2021-09-24 03:56:21,"앱 실행후 첫실행시에는 무조건 터치가안먹혀요
제폰이 이상있는줄알았는데 다른건 다잘되고,
유튜브만 이래요. 매번 재실행 한두번씩하는거 여간귀찮은일이아니네요",1,False,아무나개무나,유튜브 실행시 터치가안됨
718,2021-04-28 03:31:50,"진짜 영상볼때마다 계속 바꿔야하는거 귀찮아죽겠네
고급으로 해놔도 왜 720으로 되냐고 아이폰11인데;;
1080으로 보고싶다고요 제발",1,False,수넹,화질좀 돌려봐요 제발
719,2021-04-21 09:40:11,화질 선택 다시 원래대로 되돌리는게 나을것 같습니다. 1080p로 설정하기 위해서 한단계 더 복잡해졌네요. 전혀 직관적이지 못합니다.,1,False,flourishe,화질선택
720,2020-05-14 03:24:17,업데이트 되고 나서부터 어플 강제종료 되는데 저만 그런가여?,5,False,제발염please,업데이트
721,2021-04-13 18:18:21,"유튜브 썸네일이나 영상 아래에 긴 제목들의 경우 화면 우측에 여백없이 글자가 화면 밖으로 일정부분 넘치며 잘리는 현상이 있습니다.
댓글에도 동일한 현상이 발생합니다.
좀 많이 불편하네요.",1,False,해산물이다,영상 제목 및 댓글 잘림
722,2019-10-25 16:15:14,댓글보다가 광고나오면 맨 위로 올라가는거 수정 좀 해주쇼,5,False,쥑이네ㅋㅋㅋ,제발!!!!!
723,2021-01-27 10:31:28,추가한 게 안 보이고 내가 설정해놓은 순서대로 안 보여요.,5,False,용감한 거북이,재생목록 뒤죽박죽
724,2018-10-20 08:32:49,댓글보고있다가 영상에서 광고 나오면 다시 맨 위로 화면이 올라가서 다시 보던 댓글로 내려야돼서 짜증나요... 왜이러는거에요???,4,False,맛나맛나김맛나,광고 나올 때 화면이 맨위로 올라가요;
725,2023-09-16 21:30:12,쇼츠에 보기싫은 영상 계속 채널추천안함해도 비슷한부류영상 나옵니다 그리고 배경음악도 거르는거좀 만들어주세요 듣기싫은 노래 계속떠요,1,False,아프리카안쓴다,숏영상개선좀
726,2023-08-10 03:26:58,이상한 광고가 많이 나오는데 재제를 안하는걸 봐서 이걸 보는 애들이 안좋은 영향을 받는걸 의도하는걸로 보이는것 같아 기분이 안좋습니다. 저질광고좀 없애주세요,2,False,choeseojin,저질광고 없애주세요.
727,2023-05-29 17:43:03,"왜 매번 재생하려고 영상 누르면 화면이 짤리거나 작아서, 전체화면으로 눌렀다가 돌아가야 정상으로 보임, 개선 좀, 원래 안그랬는데… 이 버그부터 개선 좀 ㄹㅇ 개불편",1,False,터치 끊김현상,영상 화면 오류 개선 좀..
728,2022-07-15 10:27:21,영상을 보는건데 백그라운드재생이 소리만 들리고 영상이 안 보이면 그게 메리트가 있는 건가요 ? 왜 갑자기 이렇게 없애버리는지 이해가 안 되네요,1,False,fmcnsn,프리미엄 PIP모드 다시 넣어주세요
729,2022-02-02 06:52:27,제발 싫어요 공개 선택권으로 해주시고 광고는 수익창출 하는 유튜버가 허락 한것만 하게 해주시고 광고 질 신경 써주세요,3,False,보리쌀brs,제발 싫어요 다시 공개 좀요 ㅠㅠㅠ 광고도 수익창출 하는 유튜버만 되게 하시구요 ㅠㅠㅠ
730,2022-02-01 02:52:47,스크롤잡고 넘기는거랑 홈으로 가는게 같은위치에 잇어서 자꾸 화면전환되요 바꿔주세요 예전처럼해주세여,1,False,파편윤33,아이폰 가로모드시 스크롤잡고 넘기는게 불편해졋어요
731,2021-04-24 13:42:44,720로 나와요 그래서 매번 1080로 바꾸는 게 너무 번거롭고 귀찮고 짜증나요ㅠㅠㅜㅠㅜㅠㅠㅠ 화질 바꾸는 옵션도 바뀌어서 뭘 계속 몇 번을 클릭해야해서 더 짜증나요ㅠㅠㅜㅠㅜㅠㅠㅠㅠㅠ 자동 1080로 재생도 만들어주세요,1,False,이잔디,와이파이 이용시 높은 화질로 보겠다고 설정을 해도
732,2019-05-10 08:43:38,아이폰 8쓰는데 전체화면 하려는데 누르는게 없어져서 화면돌리는거 풀었다가 고정시켜서 힘들어요... 그리고 어떤걸 검색해서 영상을보고 아래로 내리면 전에 검색햇던 창이뜨는데 왜그런거죠?? 이건 한 2주정도된거같은데 ....,3,False,shin55898,유튜브 레드 쓰는데요
733,2019-06-21 15:34:49,왜 그런지는 모르겠는데 유튜브 들어가면 화면이 까매지면서 아무것도 안되네요.. 업데이트 하면 일시적으로 괜찮아 지는가 싶더니 얼마 안가서 또 다시 까매지더라구요... 오류라면 빨리 해결해 주셨으면 합니다..,1,False,jib가자,유튜브가 화면이 안뜨네요..
734,2023-07-08 05:52:24,광고를 적당한 수준으로 넣어야 이해하지 시청하는 데 지장이 갈 정도로 광적으로 넣고 있네 이게 갈수록 정도가 심해진다는 게 ㅅ발 진짜 개빡침,1,False,븅신들 뇌가없네,진심으로 유튜브 관리자 부모새끼들 다 뒤졌으면 좋겠다
735,2022-10-31 18:16:17,"그거 없어지니까 말도안되게 불편함
삭제하고 다시깔아서 다시 생겼는데 다시 사라졌네 
진짜 답답해죽겠어요",1,False,버튼내놔;,아니 이전/다음동영상 버튼 어디감
736,2022-06-15 22:09:29,"다시 만들어줘요 제발
왜 없앤건데 이유가 뭐임?? 
진짜 뭐야 도대체??? 
그걸 없애서 유튜브가 얻는게 뭔데? 
뭐냐고 대답해봐",1,False,따봉도치야,오래된순으로 보기 왜 없앤거죠????
737,2022-03-02 13:45:59,자동재생 당연히 켜뒀습니다 백그라운드 상태에서 자동재생이 안 되어서 영상이 넘어가질 않는데 이러면 유튜브 프리미엄 왜 결제한 건지 모르겠네요,1,False,나쟈바,자동재생이 안 되네요
738,2021-04-29 05:41:31,나만 ㅈ 같은게 아니었구만. 에라이 ㅈ튜브 색이들아 돈받아 쳐먹었으면 좀 패치좀 지대로 해라. 최고화질 설정하면 뭐하냐 영상 하나하나마다 다시 240p로 바뀌는데,1,False,기하탭 표별,화질설정 ㅈ같아서 와봤더만
739,2021-04-25 04:07:50,화질 변경창을 왜 이렇게 바꾼거죠? 너무 불편하네요~ 내가 높은 화질로 보겠다는데 왜 오지랖이야 진짜 이딴 쓸모없는 업데이트 왜함? 개빡치네,1,False,웨안되나요,안녕하세요~
740,2020-09-01 06:35:57,"댓글 외국어가 너무 많아서 한국어를 볼 수가 없어요 
같은 언어끼리 따로 분리해서 설정해놓을 수 있게 해주세요 진짜 너무 불편해요 한국어 찾으려면 한참을 내리고 찾으면 “한국인 손!” 이런거 밖에 안에 안보여요 진짜 꼭 분리좀 시켜주세요",5,False,별명 뭐로 할까욤,댓글좀
741,2020-11-04 17:08:58,"10초에 한번씩 버벅거리는건 뭐임? 폰문재인가 했는데 넷플릭스는 안그러는거보니 유튜브문제임
 pip도 ㅃㄹ 해주세요 화가나려고하깐요 !^_^",1,False,Sjakabd,아니
742,2019-10-02 06:48:22,A 라는 영상 다 보고 B 라는 영상을 보면 A 영상에 있는 부분이 멈춰서 계속 B 라는 영상도 못 보게 생겼네요 ;;,5,False,유튜브 일 안 하냐,유튜브 일 안 하냐
743,2020-07-20 07:34:02,"다 좋은데 댓글에 번역기 기능이 추가되면 좋을것 같아요
Everything is good but please put the translator function in the comment.

It can be strange using a translator.",4,False,dmdakwdj,번역기 기능
744,2020-02-27 15:15:50,"자기가 직접  편집할 수 있게 해주시면 안되나요
카테고리 별로 묶어서 보고 싶어요",3,False,쯍킈,구독한 사람들 정렬
745,2020-02-03 07:07:12,"업데이트하기 전에는 오류가 아예 없었는데 업데이트하고 나니 오류가 너무 심하네요
영상 보려고 누르면 들어가지지도 않고 영상 보고 있는데 다른 영상 소리가 겹쳐서 들려요 수정 좀 해주세요",1,False,zzzzzzzzzzzzzzzzzzh,업뎃하고 나서 더 오류가 심해졌어요
746,2022-08-14 14:24:37,1. 더블탭 건너뛰기 할때 유튜버가 만들어둔 타임라인 자체가 넘어가요 5초 뒤로 가는게 아니라. 아니 정말 이해가 안가는데 타임라인을 바꾸고 싶다면 재생바를 옆으로 끌어서 옮기겠지 기존에 있던 기능인 더블탭을 해서 타임라인을 넘기겠어요? 2. 이것고 정말 이해 안가는데 영상의 재생바를 끌어서 옮기다 보면 자동으로 타임라인에 맞게 붙어요 이것까진 좋아요 근데 타임라인에 붙은걸 옆으로 다시 움직이면 재생바가 옆으로 움직여야지 한 10분짜리 영상에서 예를 들면 한 1분을 움직여야 타임라인 고정에서 나와져요 이거 패치좀 꼭 해주세요 진짜 너무 불편햐요 3. 재생목록 역순으로 보기 좀 해주세요. 아니 유튜버의 모든 영상 오래된 순 최신 순 따로 볼수 있는데 왜 재생목록 안에 영상들의 순서는 못바꾸게 하나요..?  4. 영상을 보는 도중 썸네일 다시보기 이건 왜 없는지 이해가 안되네요 정말 이 4가지가 너무 불편합니다 개선 부탁해요,5,False,Ji un,딴거 몰라도 이것만은 개선좀 해줘요
747,2019-02-20 07:42:18,요즘 저만 그런지 몰라도 영상 재생시킬때 틀지도 않은 영상이 같이 틀어져 소리가 겹치네요. 오류라면 빠른 시일내에 고쳐주세요.,3,False,연지9,오류
748,2023-08-19 09:41:06,"맘에 안듭니다 메인에 아무것도 안뜨니 불편하고요 

시청기록을 강제적으로 사용하라고 하지마세요 

다시 그 전으로 업데이트해주세요 ㅡ",1,False,활발그녀,시청기록사용중지
749,2023-04-14 12:23:22,전에는 스크롤 할때 아래로 했는데 위로 두둑두둑 올라가는 버그 있더만 이제는 유튜브 보는 화면 15초 넘기가 작동도 안하고 터치했을때 터치도 작동안하네요;,1,False,왕쿡개굴,제발 버그좀 고쳐요;;
750,2020-04-25 17:34:23,"동영상 로딩이 너무 느려졌어요.
그리고 동영상 재생중에도 렉이 심하게 걸리네요",5,False,ㅘ릿,동영상 로딩 및 렉
751,2021-11-04 13:53:02,유튜브 수면음악듣고 실신했어요 앞으로 더 자주들어야 겠네요,4,False,2stsky,유튜브를 이용해보니 유익하네요
752,2020-11-02 23:19:31,"진짜 유튜브 볼때 광고가 너무 많이 나와요...
그래서 너무 불편하고요 무슨 광고가 5초 6초 짜리가 
2개씩이나오고요 엄청 긴광고도 나오는데 왜이렇게 광고가 많이나오나요?? 문제점좀 고쳐주세요",2,False,팅커벨👻🖤,불편 ㅡㅡㅡ
753,2019-02-05 09:32:25,예를들어 A라는 영상을 보다가 B 영상을 눌러서 B영상이 재생되면 A영상의 오디오가 B영상의 오디오랑 겹쳐서 들려요 ㅜ,5,False,믬미,오류좀 고쳐주세요.
754,2019-10-13 09:22:44,"요새 최근에 영상을 볼려고 하면 그 영상이 안뜨고 검은 화면만 띄워지고 영상이 틀어지지가 않아요. 
계속 나갔다들어와야하고 한두개는 또 괜찮다고 또 다시 검은색 화면이 띄워지면서 그 영상의 소리만 틀어져요 이 점 고쳐주시길 바랄께요",2,False,jzdoodmdk,화면 바탕이 검은색이에요
755,2019-10-03 06:26:27,화면이 왜 계속 멈춰있거나 전에 봤던 동영상 화면 그대로인거죠? 다시 깔아야 하나요? 재생이되고 소리도 나오는데 화면만 계속 그러네요 오류인가요? 오늘 하루종일 그러네요,2,False,010013,화면
756,2019-02-20 11:24:48,저만 그런지 모르겠는데 아이폰 동영상 재생하면 본동영상 소리말고 다른소리도 같이 나와서 뭐지하고 동영상 재생멈추면 다른영상의 목소리같은게 계속나와요 그래서 재접해야하고 예전에는 괜찮았는데 계속 그러네요 수정부탁드려요,1,False,원광대학샹,이중동영상재생
757,2018-11-18 23:14:23,저번에도 업데이투한답시거 설쳐서 아예 켜지지도 않게 했다가 급하게 수습하더니 오늘 또이러네 업뎃 하지말던지 아니면 좀 잘하던지;,3,False,ㅂㅈ어투,요즘왜이럼?
758,2023-08-04 20:18:53,영상을 검색할 때 검색한 단어와 전혀 연관이 없는 징그럽고 혐오스러운 영상이 자주 떠요. 진짜 차단하고 싶고 기분 더러운데 차단 기능 좀 제발 만드세요.. 그리고 저딴 영상들이 많던데 관리 안 하나요?,1,False,이상해씨!,혐오스러운 영상 차단
759,2021-11-12 16:04:32,저번 업데이트 이후로 방향키로 건너뛰기 기능이 사라져서 너무 불편해서 이번 업데이트이는 고쳐졌기를 기대했는데 여전하네요 업데이트하면서 굳이 편리한 기능을 불편하게 하시는지ㅠㅠ넘 불편해요 빨리 부탁드립니다,1,False,누히으히우히야,매직키보드 방향키 빨리요ㅠㅠ
760,2020-10-16 18:04:40,"유튜브 너무 업데이트를 시청자들에게 물어보지 않고 하는느낌이 너무 들어요.. 이번에 검색해서 밑에 뜨는 영상들이 크게 바뀌었는데 이것도 1도 모르다가 갑자기 변한게 좀 당황스럽고 그래요. 차라리 설정에다가 테마를 본인의 취향대로 조절할수 있게 하는게 어떨까요?? 그러면 진짜 편할거같아요. 그리고 광고는 어느새부턴가 갑자기 두개로 늘고 긴것들이 많이 보여요. 애초에 유튜브가 돈내고 보는게 아니라 그냥 조용히 볼려고 했는데 너무 흐름을 깨는 광고들이 많이 있고요,, 솔직히 광고 두개는 선넘었어요. 두개를 해서 더많은 수익을 내서 더 좋은 서비스를 제공하주시면 감사하겠지만 그렇게 하고있다는 생각도 별로 들지않아요. 제 개인적인 생각이였습니다. 읽어주셔서 감사해요!!",5,False,유튜브 인수가 꿈,봤으면 해서 별 다섯개 드려요
761,2021-07-03 16:03:38,"진짜로 광고가 미친듯이 나와요.
거의 한 영상마다 꼭 광고가 나옵니다.
5초후광고건너뛰기 이거 뜨는 광고가 아니면 
무조권 2개 연달아 나오고.. 하 진짜로 짜증이 나요.",2,False,지롷,좀 짜증납니다..
762,2020-05-12 03:50:49,"유튜브를 정말 애용하고 편리하게 잘 사용하고 있던 사람 중 한명입니다. 유튜브를 많이 쓰다 보니 댓글창이 아래에 있는 것이 익숙해져 영상을 켜자마자 댓글과 함께 보려고 아래로 빠르게 스크롤을 내리는 편입니다. 그런데 오늘 평소와 같이 유튜브를 보려고 앱을 열고, 동영상을 재생시킨후 스크롤을 내리는데, 아래 추천 동영상들의 썸네일? 이 보기 불편할 정도로 너무 커져 있고 열심히 내렸더니 댓글창이 없더군요. 댓글창 이동 이라는 버튼을 누르니 재생되는 영상의 바로 아래에 댓글창이 위치해 있었고 댓글을 보려면 한번 더 터치를 하는 수고로움을 겪어야 했습니다. 댓글에 달린 답글을 보고 다시 댓글창으로 돌아가려 기존에 있던 위치의 x버튼을 실수로 눌러 아예 댓글창 자체를 꺼버리는 경우도 많았구요. 
그거 하나 바뀐게 뭐가 그렇게 불편하냐 하시는 분들도 계시겠지만 습관이란게 무섭네요,, 십년 넘게 들어버린 습관이라 쉽게 고쳐지지가 않습니다. 혹시 이 리뷰를 보게 되신다면 예전 버전으로 되돌려 주실 수 있을까요..? 댓글창 위치랑 추천 동영상 썸네일 크기 등등이요.. 부탁드립니다.",5,False,Ahdieoqpe,진짜너ㅓ엉어어어어어어ㅓㅇ무싫어요 업데이트!!!
763,2020-09-17 07:27:28,단축어 말고 정식으로 유튜브 어플 기능 만들어주세요,4,False,마시모두띠,유튜브 프리미엄 사용자 pip 기능 활용해서 옵션 만들어주세요
764,2022-10-27 04:44:50,전 세계 사람들이 다 쓰는 플랫폼인 만큼 만족도가 큰 앱인데 유튜브 시장이 확대될수록 구독하고 있는 크리에이터도 증가합니다 유튜브 첫화면에 알고리즘들도 좋지만 내가 구독한 채널을 좀 더 편하게 볼 수 있게 해주셨으면 좋겠어요 구독한 사람들중에 내가 더 많이 보는 채널을 즐겨찾기로 등록해서 스크롤을 내리지않아도 바로 그 채널을 볼 수 있게 채널 즐겨찾기 기능도 생겼으면 좋겠습니다 그리고 한 영상만 자동으로 무한반복할 수 있는 기능이나 보관함에 재생목록을 만들면 그 재생목록 안에있는 영상들을 무한반복하게 하거나 셔플로 반복되게해주는 기능도 생겼으면 좋겠어요 자동으로 다음영상으로 넘어가는건 있어도 반복되는게 없어서 항상 아쉬워요 재생 목록에있는 영상들은 내가 좋아하거나 많이 듣는 음악이나 영상들이 있으니까 여러번 편하게 보고싶거든요 ! 이번 업데이트도 세세하게 달라졌던데 항상 잘쓰고있습니다,5,False,YR0:),유튜브 디테일한 부분들도 추가해줬으면 좋겠어요
765,2019-12-03 12:52:34,유튜브를 많이 쓰는데요  와이파이 연결 약한 곳에서 렉 걸리는 건 알겠는데 잠시 렉 풀리면 0/2광고가 나와서 그 광고로 렉이 걸립니다.  제발 와이파이 약할땐 광고 안 띄어 주시면 않될까요?광고 때문에2분이 날라가서요. 레드는 비싸서 못 사지만 이거는 제발 해 주세요. 제발요.,2,False,핫 파이널,광고 땜에 자꾸 렉 걸려요.
766,2019-02-18 04:34:19,홈에서 나오는 영상 보는데 다른영상이랑 소리가 겹쳐서 나와요 나갔다 다시 들어와도 또 다른영상이랑 소리가 겹쳐들려서 불편하네요 오류 수정부탁드립니다,3,False,와썹흥민,오류가 심하네요
767,2023-09-15 01:25:58,"10초 건너뛰기 및 2배속 설정 안됨
아이폰 14pro",4,False,구ㅜㅜ루루루굿,왜 안돼
768,2020-10-17 15:18:11,맨날 뭐예요 진짜 업뎃 왜케 쓰레기임? 사용자를 더 편하게 해줘야 되는거 아니냐고요 진짜 ㅡㅡ 원래 아무것도 리뷰 안 쓰는데 이건 너무 짜증나서 써야겟음 솔직히 댓글창 위로 올라온 것도 아직까지 ㅈ같은데 이제 검색해도 다 크게 뜨기까지 하네 ㅁㅊ놈들 업뎃 하지마 ;; 진짜 이런 개같은 업뎃하자는 의견은 어떤 샠기가 내는건지 당신 유튜브 경쟁사에서 온 스파이지; 유튜브 재밋게 잘 보고잇지만 자꾸 이러면 정말....짜증나여 돌려줘~~!!!돌려줘!!!,5,False,나지궁,별 다섯개 안하면 묻힐까봐 함
769,2022-06-01 14:37:51,이 기능 때문에 프리미엄 쓰고 있는데 얼른 고쳐줬으면 합니다 기종은 아이폰 12입니다,2,False,자장이인라,업데이트하고 화면속 화면이 안되네여
770,2022-05-17 06:52:53,어제 앱 업데이트 이후 앱을 지웠다가 깔고 재시작해봐도 가로로 동영상 시청시 폰의 홈바가 저절로 안없어집니다.,3,False,이스코알라르콘27,가로화면 시청시 홈바가 안사라짐
771,2022-04-27 10:35:19,잘쓰던 pip 모드는 왜 비활성화 시킨 것이며 유튜브 커뮤니티 탭은 언제 업데이트하냐? 왜 유저의 니즈를 업데이트에 적용을 안 시키냐,1,False,J_unCheng,아이패드 프리미엄 사용자인데
772,2021-04-27 14:42:18,아니 화질도 지멋대로고 화질도정도안되고 720p가뭡니까 진짜 아니 모든게 불편해졌어 조금씩 계속 불편해지더니 이번엔 뭔짓을하는지 개같아졌네진짜,1,False,AegisNo,업데이트 거지같네진짜
773,2021-04-25 03:55:59,왜 말쩡하게 편하게 잘쓰던 유튜브 화질선택을 이렇게 여러번 터치하고 진짜 불편하게 만들었어요? 진짜 불편하고 싫어요; 이거 원래대로 고쳐주세요,2,False,원래대로 돌려놔주세요 제발,왜 멀쩡한걸
774,2019-10-05 14:45:06,해결부탁드립니다,5,False,수카이앙,업뎃하고나서 다음영상 실행시 잔상이 남습니다
775,2020-06-21 15:35:05,타임라인 댓글 시간 누르면 시간대로 이동하는게 아니라 댓글창도 나와버리고 동영상으로 나와버리는데 이럴거면 안 될거면 기능 그냥 없애버리던가ㅠ 댓글창 옮긴것도 불편한데 제일 편했던 타임라인 기능도 오류나면 어떡하라눈거에야ㅠ,1,False,말랑말랑말랑말랑말랑김말랑,여보슈
776,2020-04-10 17:44:19,"갑자기 댓글창 왜 직접 눌러야 떠요? 
진짜 개불편해요ㅠㅠㅠㅠ
그냥 예전처럼 밑으로 내리면 바로 댓글 보이기 해주세요!!!!!!!!!",3,False,감자튀김이좋아,댓글
777,2022-11-14 18:13:29,쇼츠 댓글이 해당 쇼츠를 나가고 나면 떠요.이게 아이패드를 재부팅해보고 지우고 별짓을 다해봐도 안고쳐져요.웃긴건 아이폰에서 똑같은 계정으로 접속했을때는 댓글이 보여요…이거 어떻게 해야되나요,1,False,도라와원숭이,쇼츠 댓글
778,2022-08-20 04:54:39,유툽 전체화면으로 보다가 광고 나오고 다시 동영상 플레이 될 때 전체화면 틀은 그대로 잇는데 영상 자체가 작아짐 남은 부분은 검정으로 나옴 빨리 고쳐주셈,1,False,dbfla3116,아이패드 업뎃후
779,2021-06-28 13:48:27,"높은 화질로 전부 돌려놔도
1080까지 있는데 720으로 되는 경우가 너무 많아서
영상 하나 볼 때마다 화질을 바꿔야 해요
너무 불편해요",1,False,ㅇㅇ031,높은 화질
780,2019-06-21 15:58:22,유튜브 모양이아니라 까만화면에 하얀네모가 떠요 버그 수정해주세요ㅠ,5,False,주야꽃,ㅇ?
781,2021-06-13 05:19:13,"동영상 하나 볼때마다 하나하나 다 설정 해야하네요 ... 업데이트 할때마다 왜이리 불편한 점이 늘어만 가는지..

설정에서 동영상 환경설정 높은 화질로 설정해 놔도 해결되지않습니다",1,False,종종자라,이번 업데이트로 인해 화질설정이 너무 불편하네요
782,2020-08-29 15:48:49,"뭐만 볼려고 하면 꺼지고 다시 들어가면 이어보기뜨고 보다가 또꺼지고 스트레스 받아서 미치겠어요
유튜브 들어만가도 듣고 있던 노래도 꺼지고
오류 좀 빨리 수정해주세여 
화딱지나서 못보겠음",1,False,Cuit3473,자꾸 꺼지네요
783,2019-07-14 02:35:48,관리자님 제발 관리해주세요 영상을보고있으면 계속 10초에서 멈처요 모든 영상도마찬가지로 이건 와이파이 문제가 아니라 유튜브문제에요 제발 버퍼링 관리좀요,2,False,똥고발랄,유튜브 버퍼링
784,2018-11-25 08:21:01,댓글이 보이지 않고 점만 나타나는 버그가 있습니다 그거 빼면 다 좋아요,5,False,벤치마크,댓글에 버그가 있습니다
785,2023-04-16 15:22:17,보고싶은곳을 누를수가 없잖아,5,False,찢지말자,아니씹 자꾸 오류나네
786,2023-08-06 03:42:30,19금은 기본에 수준도 너무 처참하고… 이런것도 거르지 못하는 유투브의 수준이 너무함. 그리고 뭔 광고가 갈수록 늘어,3,False,미코p,광고 수준이…
787,2023-07-01 14:01:29,한두번도 아니고 5분간격으로 계속 끊겨요 빨리 고쳐주세요,1,False,곽춘펄,요즘 유튜브를 시청할때 동영상이 자꾸 끊깁니다
788,2023-04-22 00:33:55,"가로 모드에서 세로로 변환 시 확대 하는 기능 켬 끔 해주고( 진짜 개불편함)

터치 씹히는 오류 좀;;; 어떻게 좀 해봐요 진짜",1,False,빨리 환불 해주세요.,오후 반차 이딴 드립 칠 시간에
789,2020-05-24 02:26:16,"안녕하세요:) 저는 현재 크롬캐스트를 사용하여 매장TV에 뮤직비디오를 송출 중 입니다! 중간에 나오는 광고가 불편하여 프리미엄도 자동결제 중이구요! 선명한 화질이며 빠른 반응속도로 매우 만족하며
사용하고 있으나, 단 한가지 문제때문에 스트레스를 받고있습니다..
바로 재생목록 셔플기능입니다! 평상시에는 재생목록 셔플기능이 문제없이 실행이되는데... 크롬캐스트를 연동하면 셔플기능이 안됩니다:( 처음 나오는 영상만 랜덤으로 나올 뿐, 다음 영상부터는 재생목록 순서대로 재생됩니다. 그래서 어쩔 수 없이 맨날맨날 재생목록 영상 순서를 수동으로 바꾸어 사용 중 입니다ㅠㅠ 이 부분을 개선해주시면 정말 감사할 것 같습니다ㅠㅠ 코로나19때문에 힘든 요즘이네요~ 오늘 하루도 파이팅하세요💗",5,False,아호342,다 좋은데ㅠㅠ
790,2022-01-08 22:48:59,하루에도 몇번씩 저는 아무것도 안했는데 어두운테마로 변합니다. 저는 어두운 테마 싫어하는데. 계속 바뀝니다. 버그같은디 해결좀 해줘요. 한참 참고 살았어요.,1,False,ㅋㅎ여ㅓ,이거 왜그런건가요
791,2020-09-18 12:27:00,유튜브를 하다보면 특정 습관이상기는데 업데이트 이상하게해서 어색한게 한두개가 아닙니다. 업데이트 할때마다 이상해져요. 이번엔 검색창을 또 이상하게해놨네요. 이런거 좋아하는사람이 있을거 같습니까? 제발 그냥 냅두세요.,1,False,서버 안정화도...........,업데이트좀 이상하게 하지마세요
792,2020-08-23 07:24:52,영상 보려고 전체화면으로 했더니 갑자기 화면이 작아지고 앱을 다시 들어가봐도 그러네요 이거 뭐 어쩌라늗거에요 ;;,1,False,란ㅊㄴㅋ,업데이트 제발 그만해주세요 ;;
793,2019-12-15 05:37:45,"다 좋은데 제한모드의 기준이 이상해요. 다큐 등이 갑자기 제한모드로 안 뜰 때도 있고, 유튜브 홈에 이상한 영상이 뜰 때도 있어요. 그런 것만 조금 주의해 주시면 감사하겠습니다. 유튜브 앱은 정말 잘 쓰고 있어요!🤗🤗",5,False,wisdomsophie😇,다 좋은데..
794,2020-05-12 02:39:34,유튜브 댓글창이 어제까진 멀쩡했는데 오늘 위로 올라가서 업데이트하면 괜찮다고 해서 업데이트 했는데 그대로네요 제발 바꿔주세요 미치겠어요 별 하나도 아깝네요;,1,False,탕스윳,유튜브 댓글창 밑으로 내려주세요
795,2020-04-25 16:00:04,"아니 진짜 댓글 보려고 습관처럼 내려가는데 댓글 위에 있어서 불편하고 댓글 하나 보고 나와서 창 닫으면 댓글 창이 아예 닫아지고 추천 동영상도 엄청 커져서 불편;;; 제발 댓글은 건들지말아요,,,, 아 진짜 개빡쳐",1,False,토초이닉,하 제발 예전 유튜브로 돌려줘요
796,2020-01-16 18:12:15,어두운 모드가 아닐때도 댓글을 볼 때 좋아요 싫어요 버튼은 안보이는데 갯수는 보이고 댓글이 어두운 모드일 때는 글씨가 검정색이라 잘 보이지 않네요 오류 좀 해결해 주세요,2,False,younghotyellowsam,댓글을 보는데 문제가 있습니다
797,2019-06-10 23:39:55,"아니 왜 갑자기 광고 2개씩 뜨나요?!?!
그리고 광고 뜰 때 스크롤 올라가는 것좀 바꿔주세요
광고 하나 지나고 댓글 읽고 있는데
광고 2개떠서 다시 위로 올라가는거 진짜 짜증나거든요?!",2,False,두비뚜,광고좀..;
798,2019-10-01 15:54:44,"광고 연속으로 두번뜨는 거 중간광고뜨는거?
뭐  어쩔 수없다고 치지만
광고 나올때 정보창 켜지면서 
댓글창 보고있을때 꼭 맨위로 돌아가서 다시 내려하는거는
진짜 개화나요 수정 해주세요",1,False,아니이이고,해도해도 너무 한거아니냐고~~
799,2023-03-28 16:36:35,"매일 오류가 나서 쇼츠도 라이브도 영상도 안보여요
맨날 문제가 발생했으니 탭해서 다시 시도하래요
개뿍침 프리미엄까지 결제해서 쓰고 잇는데",1,False,섬히,오류
