,date,review,rating,isEdited,title,userName,developerResponse
538,2021-05-06 01:32:37,글 보고 마음에 드는 글은 바로 애플 메모에 옮길 수 있어서 좋았는데 메모가 사라졌잖아요ㅠㅠㅠㅠ 업데이트 왜이래요 고쳐주세요 제발,5,False,네이버 업데이트 왜이래요!!!,비모 좋긴 한데 좀 불편하네요.. ㅠㅠ,
539,2021-01-05 07:59:22,네이버에서 알림 떠서 들어가서 확인했는데 나와도 빨간 1이 그대로 떠 있어요. 매번 내 서랍 가서 한 번 더 확인해야 알림이 없어지더라고요. 정말 번거롭습니다. 확인 즉시 알림이 사라지도록 수정 부탁드립니다.,4,False,알림 오류좀 수정해주세요,ydidydid,
540,2022-01-12 15:30:56,아니 .. 그 백신접종 큐알 2차까지 맞았는데 자꾸 1차로만 떠요 .. 2차가 안떠요..백신뭐시기 대상자가 아니라는데 .. 지금 15살인데 이제 14살인애랑 같은 날에 같이 맞았는데 걔는 2차접종까지 떠요 .. ㅈㅂ이고 어케요 ??왜 안뜨는 거에요 ..업데이트 하려해도 안돼는데 ㅠㅠ 오류인가요 ..??,3,False,이거 어케해요 ㅠㅠ 네이버 큐알,젶토 계속 튕기는사람,
541,2020-10-13 06:58:44,"2단계 인증 설정 후 알람이 안옵니다.
기기와 앱 알람 설정 다 풀어놨는데도 안와요ㅠ
로그인 할때마다 설정들어가서 확인하는게 너무 불편합니다. 빠른 시일 내에 개선 부탁드립니다!",4,False,OTP 알림이 안와요,Madammenga,"{'id': 18586827, 'body': '안녕하세요. 네이버 담당자입니다.\n정확한 해결을 위해서는 사용 환경에 대한 추가 확인이 필요하니 고객센터로 접수해주시길 바랍니다.\n감사합니다.', 'modified': '2020-10-20T06:41:40Z'}"
542,2020-05-09 00:58:51,"IOS 13.4.1 버전에서 네이버 사용하고 있습니다. 며칠 전에 어플 업데이트를 했고 IOS도 이전 버전이었는데 앱을 사용하려고 하면 자꾸 꺼져서 IOS버전 때문인가 해서 오늘 업데이트 했는데, 계속 사용이 안 되고 있습니다.",4,False,사용불가,17384949번 용사,
543,2019-04-11 09:30:36,"항상 너무 잘쓰고있는데.. 아이폰은 상단에
여러창 띄워놓는게
없어져서.. 너무 불편하네요.. 다시 바꿔주심안돨까요...?",5,False,네이버,욱이잉2,
544,2023-03-19 00:39:07,위치정보 받아서 광고주들한테 팔아먹으려는건지 도대체 왜 날씨까지도 내가 원하는 지역 날씨를 한번에 안보여주고 현위치 우선으로만 나오게 하는건지? 위치정보 동의했다가 예전에도 하도 불편해서 껏더니 이제 날씨가지고 협박하네요? 그리고 키보드 자판좀 어떻게 안되나요? 왜 스페이스바 옆에 마침표(.)를 배치해서 자꾸 오타나게 하는지? 아이폰은 스페이스바 두번 누르면 마침표 찍을 수 있게 해서 굳이 저기에 빼 놓을 필요 없는데 자꾸 잘못 누르게 만드네요. 네이버만!!,1,False,위치정보제공 동의안하면 날씨 지역 지정 안됨,Cozy Kim,
545,2022-12-27 09:24:30,"업뎃 될 때마다 계속 구려집니다...진짜.....쓰기도 불편해지고 주소창 누르면 검색했던 url 바로 볼 수 있었는데 그 창이 없어졌네요
다운그레이드를 할 수 있게 하던가....제발 전으로 돌려놓으세요 진짜 무슨 자신감으로 이러지? 대체재 없을거 같나?",1,False,아,uiopoii,
546,2021-11-01 12:50:53,잘 사용하고 있으나 요즘 자꾸 라이트모드가 지 혼자 다크모드로 바뀌어 있음. 어플 들어가서 메인화면 까지는 괜찮은데 뭘 검색하면 화면이 갑자기 다크모드로 변함. 수정바랍니다.,4,False,다크모드 오류,컬쳐캐쉬 있는데 왜?,
547,2021-08-04 11:47:58,다 좋은데 다크모드 있었으면 좋겠어요 ㅠㅠ 밤에 막 자주 보고 하는?데 다크모드 켜도 그대로라서 밝고 불편해요 ㅠㅠ,5,False,"네이버, 웹툰, 블로그 다크모드 만들어주심 안될까요?",_.현62,
548,2021-05-07 14:19:22,이거때문에 너무 불편해요. 원래 그냥 공유 화살표버튼만 눌러도 보낼 수 있었는데 업뎃 후 그 기능이 없어져서 굳이 링크복사 따로해서 카톡가서 복붙해서 보내야 하네요;;; 좋고 편리한 기능은 다 없애고 불편한 기능만 새로 추가하고.. 직원들이 네이버 안티인가봐요^^ 다른 혁신적인 플랫폼이 좀 나왔으면 좋겠네요. 이런 쓰레기 어플 안쓰게^^,1,False,아니 대체 카톡으로 공유하기 왜 없어진건가요,aludu,
549,2021-03-24 05:48:03,다른분들은 버그 많다고 하는데 저는 별로 없고 서비스도 좋은데요 진짜 딱하나 네이버페이 앱만 만들어주시면 너무 편리할 것 같아요ㅠㅠ,5,False,네이버페이 앱 만들어주세요ㅠㅠ,붕어빵옴뇽뇽,
550,2020-11-04 18:12:44,"왜 갑자기 식당이나 미용실 검색하면 플레이스는 안뜨고 블로그 리뷰만 계속 나오는거죠???? 몇 번이고 어플 껐다 키고 통합 탭 눌러도 쓸데없는 view랑 기사만 줄줄이 나오고 ..이거 때문에 예약 시간 놓치고 전화번호랑 위치를 당장 알아야하는데 처리 못한  적이 한 두번이 아닙니다.
네이버 예약으로 독점하시면 제발 똑바로 관리 부탁드릴게요.
그리고 쇼핑 상품을 검색하면 네이버 쇼핑이 제일 상단에 떴는데 웬 블로그 리뷰가 제일 위에 뜹니까?
뭘 검색하든 view밖에 안뜨는데 빨리 피드백 좀 부탁드릴게요",1,False,참다참다 씁니다,alsthr9,
551,2020-10-18 06:38:04,국내 최대 포털 호환 수준이 왜이러냐 ㅋㅋ,1,False,rnd 에 투자좀 해라 제발,진태훈,
552,2020-09-06 13:57:04,"며칠전부터 네이버 앱으로 접속하려고 하면 네트워크 연결이 안됬다고 하면서 다른 다음이나 사파리 앱으로 네이버 들어가면 멀쩡히 연결이 잘 되는데 왜 네이버 앱으로 들어갈때 네트워크 연결이 안됐다고 나오는지 이상합니다. 운영자님 확인좀 해주세요....
이것때문에 네이버 앱을 몇번이고 지웠다가 다시 다운받았다가 하는데 그래도 안돼서 너무 화가 납니다... 네이버릉 주로 사용했던 터라 매우 잘 사용하고 있었는데 한순간에 이러니 정말 적응이 안돼서 일단은 사파리앱으로 사용중인데 창만 여러개 생겨서 너무 불편한데  원인이 무엇인지 모르겠어서 너무 슬퍼요 ㅠㅠㅠ빨리 고쳐주시면 좋겠어요....",1,False,네이버앱으로 들어가면 계속 네트워크연결이 안된다고 하는데 오류 확인해주시면 좋겠습니다ㅠㅠ,dasom12,
553,2020-05-17 13:53:54,"안녕하십니까 ? 저는 지금 군인으로 활동하고 있는 ' 박성준 ' 훈련병 입니다 . 요즘 초록창을 많이 이용하고 있습니다 . 초록창을 이용할때 가끔보면 너무 랙이 많이 걸리는 경우가 있습니다 . 그 점 , 수정 부탁드리도록 하겠습니다 . 초록창 사랑합니다 💚",4,False,군인의 메시지 입니다 .,피아노타일너무재미있어,
554,2020-05-04 05:59:43,"네이버 앱을 애용하던 유저입니다. 아이패드로 영단어도 찾고, 라디오도 들으면서 가장 많이 쓰는 앱이라고 해도 과언이 아닐 만큼 자주 사용했습니다. 그런데 어느 순간부터 탭이 계속해서 생겨나고, 렉이 너무 심하게 걸리기 시작했습니다. 처음엔 단순히 네트워크 문제라 생각했지만 다른 앱의 진행에는 아무런 문제가 없었습니다. 리뷰를 한 번도 남겨본 적 없는 저지만 이번에 너무 화가 나고 실망스러워서 작성하고 갑니다.",1,False,부탁드립니다.,고삼임다,
555,2019-02-21 15:08:54,"iPad사용자입니다. 거두절미 탭기능 살려주세요. 이걸보실지모르겠지만 너무 불편해서 리뷰라도 남겨봅니다(생전처음) 
아이패드로 단순히 정보검색만 하는 사람없습니다. 회사에서 일하듯 여러 탭을 띄어놓고 여러작업을, 정보를 한번에 처리합니다. 그동안 네이버가 손에 익어서 편리하게 잘써왔는데(정보도찾고 일도하고 뉴스도하고 여러개 탭을 켜놓고서)오늘 첨으로 크롬 다운받아서 크롬에서 네이버를 여러개 띄어놓고 작업합니다. 이렇게 불편할 필요가 있을까요?? 
새로운 네이버화면이 작은 스마트폰에서는 편합니다. 그러나 탭 기능활용이 용이했던 패드에선 불편합니다. 버전선택이라도 가능하게 해주세요.",1,False,크롬을 다운받게 하는 네이버,jjjjo_rena,
556,2022-08-25 10:15:30,업데이트 할수록 구려지는 최악의 앱. 구버전 강제로 없애더니 광고란만 많아지고 툭하면 메인화면에 동영상 광고랑 거지같은 에어가 나와서 쓸 때마다 욕나옴. 이번엔 이상한 지식+ 추가해서 메뉴란에서 삭제해도 지맘대로 자꾸 추가됨. 그렇게 강제로 추가할거면 도대체 판 구성에 저장 버튼은 왜 있는거냐? 진짜 거지같음. 네이버 앱 삭제할 날이 머지 않았다. 별점 1점도 아까움. 0점도 아니고 마이너스다. 최악,1,False,덕지덕지 쓸데없는 기능만 가득,조우리,
557,2022-04-14 16:09:23,네이버 어플 쓸 때만 기기 메모리 부족이라는 문구가 계속 뜨면서 새로고침 하라고 나와요 검색해보니까 최근에 같은 증상 겪은 사람이 많던데 해결해 주세용,4,False,기기 메모리 부족이라고 뜨는데 뭐죠?,해디니잉,
558,2021-08-19 22:12:55,"새로 바뀐 첫 화면 UI가 이해하기도 힘들고 원하는 쪽으로 접근하기도 참 힘드네요. 한참 쳐다보고 터치해야지 안그러면 화려한 쇼핑 메뉴 깉은 거 떠서 불편합니다. 
왠만하면 리뷰 안남기는데 정말 너무 한 것 같아서 몇자 남깁니다. 

예전에 그냥 포탈 화면으로도 시작할 수 있게 바꿔주세요. 예전 방식의 다음 앱 써보니 너무 편해요.",1,False,무서워서 못 쓰겠네요,_SQ.Han_,
559,2020-10-02 18:43:29,"밤에 네이버 볼때 눈이 아픕니다. 이거 지원해주시면 사용자가 네이버 보기 편할 거 같아요. 그리고 유튜브나 아이폰내에도 다크모드, 화이트모드를 지원하니 네이버도 같이 지원하면 좋을 것 같습니다.",5,False,다크모드 지원해주세요!,네이버화이팅!!,
560,2021-01-04 09:32:07,전 제폰이 문제가 있나...했어요.. 다른 안드로이드에서는 계속 메인으록 돌아간다든지 새로고침이 되는 문제가 없는데 애플폰에서는 계속 그런 문제가 생기네요.. 그런데 리뷰를보니 저만 그런.불편함 을 느끼는건아닌것 같아요. 개선이 꼭 필요합니다. 개선 안되면 궂이 네이버 앱을 다운받아 쓰는 이유가 점점 없어질것 같아요. 차라리 구글로 네이버들어가고 말지요!ㅡㅠㅡ,2,False,계속 새로시작...,리민Y,
561,2021-07-08 06:10:56,거슬리는 물방울 이벤트 표시는 왜 있는것이며.... 사용자들이 그 연예인 팬만 있는줄 아시나봐요....^^ 그 연예인한테 유감이 있는 건 아니지만 사용할때 자꾸 튀어나오니까 거슬리네요 구버전으로 사용하면 또 불편하고ㅡㅡ 왜 이렇게 홈에 자잘한게 많아졌나요? 그리고 업데이트 하고난 후론 앱 자체가 무거워진게 티날정도로 느껴져요 타자부터가 묵직해요 아이폰이라 앱 이전 버전을 쓰는 것도 안 되고.... 네이버앱 떠나보낼때가 됐나 고민되네요,1,False,실수로 업데이트 했는데 구리네요....,ㅂㄹㅂㄴㄴ,
562,2021-04-27 23:06:47,일단 화면 중앙아래에ㅡ있는 그린닷부터가 쓰이지는 않는데 거슬ㄹ리기만하고 그냥 업데이트 이후로 아주 별로임 업데이트로 계속 바뀔때마다 너무 불편해서 적응 되겠지 하고 계속 썼는데 이건 적응의 문제가 아니라 그냥 방향을 잘못 잡은 것 같음 실시간검색어는 왜 없앤걸까........왜..항상 굳이굳이 더 불편하게 만드는걸까... 다 불편하단 소리뿐인데.............,1,False,리뷰까지 쓰게만드는,불편해너무불편해,
563,2021-02-19 06:41:21,"다크모드 설정을 휴대폰 설정에서 바꿔야하는 것 말고 앱 자체에서 바꿀 수 있게 해주시고, 다크모드일때 UI요소들만 뜬금없이 라이트모드인 것들도 다 통일해주세요. 그리고 제일 중요한 가독성!!!!!!!!!!! 다크모드일때 글씨가 회색이라 가독성 너무 안좋습니다!!! 꼭 더 눈에 잘 띄는 화이트로 바꿔주세요!",3,False,다크모드 앱 자체설정 필요,captain0818,
564,2021-02-11 09:15:29,"네이버, 기능보다 이름값으로 쓰는 사람 많을걸요? 네이버는 뭐하는 회사인가요? 인터넷이라면 인터넷의 자격을 갖추시죠. 원하는 정보 하나 제대로 찾을 수없는 포털이 진정한 포털인가요? 네이버의 경쟁력은 웹툰 뿐이에요. 업데이트 될수록 어떻게 좋아지긴 커녕 조잡해집니까? 정말 중요한 기능만 남기세요. 대부분 심플하고 한눈에 들어오는 그런 포털을 원합니다. 퀄리티 떨어지는 정보들만 가득한 곳에 계속 있지 않아요. 유저 다 떠나고 후회하지말고 정신차리고 개편하세요",1,False,"소잃고 외양간 고치기, 그거 하지마세요^^",피치피치2838,
565,2019-04-09 10:28:36,"버그가 너무많네요.. 기존유저가 이렇게 많은 앱에서 버그잡기가 쉽지는 않을꺼라고 이해는 합니다.  일단 정보 검색 후, 백버튼을 누르면 이전에 검색했던 페이지가 나옵니다. 제가 최종페이지로 유입됐던 창이 아니라요. 이 점 가장 시급하게 수정해주셔야 할 것 같습니다. 수고많으십니다. 비판적 여론 잘 이겨내시고 앞으로도 좋은 어플로 남아주세요~",2,False,획기적으로 바꾼점은 칭찬하나..,Suuuuuuuuy,
566,2020-12-09 10:12:18,"네이버 나우를 일시 정지했다가 블루투스 이어폰 끄면, 일시정지 되었던 플레이어가 다시 재생되면서 아이폰 본체 스피커로 우렁차게 음악이 울리게되는 버그가 있어요.

공공장소에서 당황스런 경험을 하게 만드네요.
얼릉 좀 부탁드려요.",3,False,네이버 NOW 나우 버그 좀 고쳐주세요,머언산,
567,2020-10-11 15:08:33,네이버에서 무엇을 살려고 스토어에 들어가면 리뷰와 큐엔에이는 커녕 구매버튼은 아예 눌러지지도 않습니다. SE2 사용 중이고요. 빠른 시일 내 버그 수정 부탁 드립니다,3,False,스마트 스토어 오류가 너무 심합니다,치랭부인,
568,2020-08-17 12:28:24,잘 쓰고 있는데 화면 스크롤이 한번씩 안됩니다 새로고침해도 안되서 아예 앱을 종료하고 다시 들어가고 있어요 조금 불편하네요,5,False,스크롤이 한번씩 안먹혀요,아무개189305,
569,2019-12-10 09:39:28,"가계부 오늘 알게됐는데 너무 좋은 기능이에요
하지만 모바일에선 접속이 되지 않네요
모바일에서도 연동되면 좋겠어요
아님 가계부 앱으로 나와도 좋을것 같아요
다만 모바일과 PC버전이 연동되면 좋겠어요😭",4,False,네이버가계부 모바일 연동시켜주세요,모밍이,
570,2019-09-05 02:20:30,네이버 메뉴에 접근이 빠른건 좋은데 일반 브라우저로 쓰기에는 많이 불편합니다. 인터넷하다가 앱 최소화 하고 이후에 다시 열면 또 네이버 메인이에요. 열려있던 페이지를 보려면 작은 유턴모양 버튼을 눌러야 하고 여러탭이 열려있을때 다른 탭을 보거나 열려면 세번 터치를 해야합니다. 기본 로그인이 유지된다는걸 빼면 개인적으로 불편한 점이 많습니다,3,False,불편한점,tnsenqne,
571,2019-05-05 15:26:38,잘 보고있다가 가끔 멈추고 그러네요,1,False,업뎃 이후 자꾸 멈춰요,네이버구버전ui돌려내,
572,2019-02-16 18:21:08,왠만하면 불편하든 좋든 그냥 무엇이든 무얼 남기지않고 지금껏 살아왔습니다 사소한 작은 댓글마저도 안다는 성격입니다.근데 자동으로 네이버가 업데이트 된뒤로 네이버 이용하기가 너무 불편해서 큰마음먹고 리뷰쓰러왔습니다.제가 이거 글 하나단다고 뭐가 바뀔리 있겠느냐만은 저뿐만아니라 다른사람들의 불편하다는 여러 목소리를 좀 듣고 상황판단좀 하시는거에 일조하고싶어서 리뷰씁니다.제발 구버전 이용할수있게 선택할수있는 선택권을 주든하세요.정말 너무 불편해서 네이버 못들어가겠습니다 가독성도 너무 떨어지고 여간 불편한게 아닙니다 아니 선택할수있게라도 하든가 멋대로 구버전 아예없애면 어떡합니까 업데이트가 되려 편리하고 좋기는 커녕 너무나 구립니다,1,False,살면서 리뷰 안써봤습니다,연주블리,
573,2022-10-31 01:22:40,"국경일이나 천재지변, 전쟁과 같은 일로 추모를 해야할 상황이 아닌, 술 쳐마시러 나갔다 일어난 일로 추모 하기 싫은데 혹시 배너를 선택적으로 할 수는 없나요??
ㅇㅇㅇ사건 어쩌구가 검색 배너 바로 밑에 떡하니 자리 차지하길래, 계속 보게 되고 보기 싫어지니까 안타까운 느낌도 사라지려 해서 사파리로 넘어왔는데..
이젠 네이버 자체에서 올려 버리니;;;;
이딴 거에 애도기간 갖는 것도 어이없는데, 일주일이라는 거에 미쳐버릴 것 같은데요. 혹시 일주일동안 네이버를 접속하지 않아야 하는 건가요..??ㅠㅠ",1,False,배너를 선택적으로 할 수 없나요?,돌려주세여ㅜㅜ,
574,2023-07-24 00:16:41,제가 웹툰을 좋아하는데 네이버로 웹툰 볼수있어서 좋아요😄 완전good이고요 백도어라는 스키즈 노래와 아이돌을 엄청 좋아하는데 유튜브 검색해서 볼수 있어서 좋아요 징챠 I love it,5,False,good,모아❣️,
575,2022-03-22 17:23:45,왜 아이폰 iOS12 사용하는 사람들은 갑자기 4월 1일부터 업데이트와 어플 사용 지원 중단하나요? 솔직히 화가 납니다 ㅠㅠ 집안 상황이 너무 안 좋아서 핸드폰 바꾸지 못한 탓에 슬픈 것도 모자라서 이제는 어플 사용 못 하는 정책은 왜 했나요? 계속 업데이트 지원해주셨으면 좋겠어요 ㅠㅠ,1,False,안드로이드 유저들은 업데이트 허락해주더니,아이리스레레,
576,2022-08-13 13:10:26,"1. 네이버 my box 이용권 환불은 여기에 신청하면 되나요?

2. 환불이 완료되면 mybox에 저장되어있는 파일들 30GB 제외 후 파일이 삭제되나요?",5,False,이용권 환불 문의,힣힣히ㅣㅎ,
577,2021-11-12 08:46:34,얼마전에 핸드폰을 바꾼 사람입니다. 평소에 네이버와 네이버 카페 앱 네이버 밴드 앱 등을 즐겨 쓰는 편인데 이번에 보니까 업데이트가 되어서 그런건지 로그인 할 때 아이디랑 비밀번호를 입력하고 다시 재입력하고 무슨 영수증 그림이 나오면서 자동입력 방지 차원에서 뭘 쓰라는데 알맞게 써도 다시 하라고 이전 페이지로 돌아가고 또 다시해도 또 그대로고 너무 화가 납니다. 제발 최대한 빠른 시일 내에 이 로그인 문제 좀 해결해주셨으면 합니다.,1,False,로그인 문제 관련,tjdustj,
578,2021-04-22 09:04:23,"업뎃 후에 글씨 크기가 얼토당토않게 작아져서 좀체 보이질 않습니다. 최대 크기로 했는데도 이거 무슨 멀쩡한 청년들도 돋보기를 끼고 보라는건지. 
한번 업뎃하면 좀 사용자들 니즈와 컨택에 맞게 바꾸시던지하지. 큐알 코드도 계속 에러나서 식당 입장 못하고, 맨날 보는 네이버앱인데 글자 크기를 무슨 새끼 발톱보다 작게 업뎃을 하면 대체 누가 보라는건지. 다음으로 갈아타기 전에 글씨 크기 부분부터 개선하길 바랍니다.",1,False,2021년 4/21일경 업데이트한 뒤 글자크기,칸지리,
579,2021-04-14 12:30:36,오늘 네이버 어플 들어갔는데 저녁에만 두 번 Kt설문조사창ㅡ아이폰 당첨으로 카드번호 적는 ㅡ떠서 당황했어요 아이폰에도 이런 일이 있고 네이버어플이 그럴 수가 있다는 게 놀랍네요 스미싱 막을 여력이 되지 않나요,4,False,스미싱 사이트 창이 떠요,소요리,
580,2021-05-27 17:07:15,검색창에 세종대왕이라는 단어를 검색해서 카페에서 작성한 글을 보려고 누르면 안들어가짐 사파리로 들어가서 같은 방식으로 하면 되는데 앱깔고 하면 안됨 오류인거 같은데 확인하고 개선쫌요 바로가기 창도 왜저렇게 바꾼건가요 업그래이드 아니라 다운그래이드 수준,2,False,업뎃 되고 바로가기 구성 별로고 검색으로 카페 접속 안되네요,네이버24년차,
581,2021-01-19 02:38:44,"원 누르면 보이는거나
원 위에 보이는거나
그거 진짜 좋았는데 왜 없앰? 왜??? 실검 바로가기 버튼이라도 만들어주던가.. 진짜 제발요 실검 보기 너무 힘들어요 네이버 실검때문에 본다 내가",5,False,제발 실검보이게 해주세요,서ㅓ진,
582,2020-04-01 08:50:00,아니 이거 쇼핑 들어가서 원하는 거 고른 다음에 장바구니 눌렀는데 눌리지도 않고 톡톡 문의도 안 눌러지고 구매하기도 안 눌러지고.. 물건 어떻게 장바구니에 담으라는 거죠? 이거 말곤 다 좋아요 이거 빨리 고쳐주세요(업데이트 도 안 쯔고 있는데....),4,False,저만그런가요?...,핫ㅌ,
583,2023-05-01 12:50:14,요즘 쇼핑만 하려고 제품창 들어가려고 하면 로딩이 안될때가 많아요.  처음에는 핸드폰 문제인줄 알았는데 핸드폰 바꿔도 똑같은거 보니 네이버 앱 문제인것 같아요.. 쇼핑 정말 자주 하는데 너무 답답해요 빨리 고쳐주세요!!!,3,False,요즘 쇼핑,푸디 이용자,
584,2022-01-05 00:26:20,"제목 곧 내용인데요
흔들어설정 안했는데 QR화면이 자꾸 뜹니다.
최소5번이상은 따서 너무 불편해요.
앱을 지웠다 다시 깔아야 하나요",4,False,흔들어설정 안했는데 QR화면이 자꾸 뜸,뀨루추푸 지아,
585,2021-10-24 03:24:27,"아이폰 12미니 사용자 입니다.. 언제부턴가 네이버앱의 검색은 상관없는데 녹색버튼의 음악을 선택하면 내트워크에 접속할 수 없다고 나오며, 네이버 지도에서 길찾기도 음성 안내가 안나옵니다.. 톤신사는 KT이며 LTE요금제 사용 중입니다.. 황당한 것은 wifi사용 시에는 아무 문제가 없습니다.. 또한 데이터 쉐어로 아이패드 사용 중인데 아이패는 아무 문제가 없네요.. (wifi던 셀룰러든) 이거 어떻게 해결 하는 건지요?",1,False,네트워크에 접속할 수 없습니다,짜르k,
586,2021-04-29 08:34:17,"1. 메일, 쪽지 확인이 아주 번거로워졌다. 메일은 그래도 금방 찾아들어가는데 쪽지는 어떻게 봐야되는거여..
2. 중앙 아래 녹색 원을 눌렀을때 쓰던 메뉴들이 사라지니 불편한 점이 이만저만이 아니다.

이전버전이 훨씬 편했네요.. 다운그레이드를 하고 싶은 정도..",2,False,이번 업데이트 후 불편한점이 있습니다.,뽀트로,
587,2020-05-06 15:33:37,"네이버들어가면 뉴스랑 실검, 쇼핑을 한눈에 볼수있어서 좋았는데 자꾸 새로운네이버 사용해보라고 창이뜨고 실수로 버튼이라도 누르면 바로 바껴버리고 다시 기존네이버로 되돌리려면 설정 저 아래까지 찾아서 바꿔야되네용! 새로운기능을 홍보하는게 당연하긴 하지만 꽤나 오랜시간 지속적으로 바꾸라는 창이 떴으니 이제는 안떴으면 좋겠어요ㅠㅜ 이미 쓸사람은 쓰고있겠죠",2,False,새로운 네이버 너무 별로에요,밍얌,
588,2021-04-24 10:45:16,이번에 큐알이랑 날씨 개선된건 좋은데요 ㅠ 크라운 내리면 뉴스도 다시 나오게 해주세여 ㅠ 은근 유용했는ㄷ..,5,False,워치 앱 개선,나는개망나니,
589,2021-02-05 13:41:08,"쇼핑 라이브 방송 페이지에서 로고를 탭하면
쇼핑라이브 홈으로 이동이 되면 좋을 것 같아요.
쇼핑 홈에서 방송 하나 선택해서 들어간 다음 다른 방송을 더 보고 싶은데 로고를 탭해도 홈으로 이동하지 않으니 불편합니다. 개선 고려 부탁 드립니다.",5,False,쇼핑 라이브 페이지,rhcnwjd,
590,2020-07-28 23:13:36,다른건 다 좋아요 근데 지식인에 자신이 쓴글은 답변이 왔었더라도 삭제 할 수 있게 해주시면 안될까요?? 진짜ㅠㅠㅠ 삭제 하고 싶은데 답변 달리면 못하니깐 그 점이 너무..ㅜㅜ,4,False,지식인 내가 쓴글 삭제,닉네임 뭘로 하죠,
591,2021-06-01 08:39:00,갑자기 잘되다가 왜 이런건가요 업데이트 했다는데 업데이트에 있어 문제가 생긴거라면 빨리 사용자들이 편하게 사용 가능하도록 재업데이트 부탁드립니다,3,False,택배 알람과 상품 후기 작성 알람 등 이런 알람 볼려고 들어가는데 인증서 뭐라하면서 안들어가지네요..,이거 안해주면 본사 찾아감,
592,2020-05-05 05:11:23,아니 지이~미 업데이트 하고 앱이 안열려 오우오우오우 너무 싸발적이고~~,1,False,업데이트,임단1,
593,2020-04-19 04:24:23,삭제했다가 다시깔았는데 자주가는 사이트 목록이 지워졌어요 ㅜㅜ 소중한 정보들 많이 저장해두었는데 복구가 안될까요...?,5,False,정말 잘 쓰고있는데,꽃소금냐내냐냐,"{'id': 14806113, 'body': ""안녕하세요. 네이버 담당자입니다. \n앱 삭제 시 자주가는 사이트 목록도 삭제되어 복구가 어려운 점 양해를 바랍니다.\n네이버 아이디와 연동되는 'KEEP' 서비스에 데이터를 저장하시면 앱 삭제 후 재설치 시에도 계속해서 이용이 가능하오니 많은 이용을 부탁드립니다.\n감사합니다."", 'modified': '2020-04-21T08:07:04Z'}"
594,2019-02-21 22:49:23,"그전까지는 문제없었는데
업데이트 이후 벅스에서 음악을 듣다가
네이버 들어가면 음악이 일시정지되서 
따로  또 재생 눌러야되는 번거로움이있네요.
해결 부탁드립니다",4,False,벅스랑 연동문제,돌프지글러,
595,2022-09-22 00:24:48,"아이폰 13pro max 사용자입니다 
예전에는 주문들어오면 모바일로 들어가서 주문건 확인 하는게 로그인까지 되면서 아예 하얗게 되네요 나오지도 않고
근데 2일전에 업데이트 라뇨?
 결국 집가서 했는데 너무 답답하네요 ㅡㅡ
일주일 전애  ios16 업데이트 했는데 무슨 SKT SK 서버 갤레기 순실전자 틀럭시 폭탄전자도 아니고 ㅡㅡ",1,False,ios16 대처한게 맞는지,알려진바없음,
596,2022-02-15 03:10:29,요즘들어서 큐알인증 하려고하면 다시시도하세요? 이게 자꾸 뜨네요 ㅜㅜ 네이버가 젤 빨리 열려서 네이버 썼었는데 어쩔수없이 토스쓰고 있습니다 ㅜㅜ 고쳐주세오,4,False,다른건 다 좋아요 하지만,물렁복숭아,
597,2021-03-14 06:06:10,"지 ㅈ대로 신버젼으로 바뀌고
개이버 키면 뉴스 이런거 아무것도안뜨고",1,False,개이버,쇼월터,
598,2021-04-02 06:12:55,애플워치에 뜨는 네이버뉴스들이 최신뉴스가 안나와요 일주일전에것들만 나와요... 새로고침해도 그렇고 삭제했다가 깔아도 그래요 ㅠㅠ,5,False,애플워치 6 네이버앱,개임을 못해서 슬프다,
599,2021-03-07 04:06:06,"워낙 사용이 불편하게 되어있어서 안쓰는데 인증알림때문에 어쩔 수 없이 쓰는 앱. 그런데 그 인증알림마저도 제대로 안옴 (사실 받아본 적 자체가 거의 없음) pc에서 네이버 로그인할 때에는 알림이 안와도 otp번호를 입력 바로 한다지만 mybox 탐색기의 경우 로그인 할 때 바로 otp입력하는 버튼이나 기능이 없어서 인증 확인 대기 시간인 3분을 마냥 기다리다 그 후에 뜨는 otp 입력창에 입력해야함. 
알림 및 기능, 각종 항목 등에 도달하는 경로가 이유를 알 수 없을 정도로 분산되어서 대체 어디에 뭐가 있는지 알기 어려움. 
마음같아서는 2단계 인증을 사용하지않고 앱을 삭제하고 싶지만 그것마저 보안이 뛰어난 편이 아니라 할 수 없음",1,False,불편함의 정점,작은주사위,
600,2019-05-29 07:06:17,"어플 리뷰 처음써봅니다...
최근리뷰순으로 보니까 
1. 뭐좀보다보면 먹통되고 
2. 기존네이버사용하기해도 다음에 들어오면 다시 새로운버전으로 뜨고 
등등 개선해야 할 문제들이 많은것 같은데 리뷰는 안보시나요ㅠㅠ 저도 저거 두개가 너무 불편해서 나만 이런가..해서 들어왔는데 다들 그러시네요ㅠㅠ 개선 좀 해주세요 불편해 쥭겠ㅅ어요ㅠㅠ",2,False,리뷰,리네버,
601,2020-12-21 10:32:13,네이버 역시 국내최고 포털사이트답게 너무 좋은데 오늘 갑자기 오후에 앱이 시커매져서 업데이트하는 줄 알았는데 몇 시간 동안 그래서 한 번 지웠다 다시 깔아요 (긁적),4,False,또잉,세경씨진짜무서운사람이다,
